nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,velocity-magnitude
      6376,-9.883638397E-03, 1.636513026E-03, 0.000000000E+00, 1.971534178E-03
      6377,-9.906174496E-03, 1.640244505E-03, 0.000000000E+00, 4.222345543E-03
      6378, 1.005557579E-02, 1.643281225E-03, 0.000000000E+00, 8.132205067E-04
      6379,-9.933279413E-03, 1.644732829E-03, 0.000000000E+00, 6.898632180E-03
      6380,-9.965894187E-03, 1.650134032E-03, 0.000000000E+00, 1.007858657E-02
      6381,-8.141787739E-02, 1.651927009E-03, 0.000000000E+00, 9.970668925E-01
      6382, 1.057725460E-02, 1.652288103E-03, 0.000000000E+00, 3.696395703E-03
      6383, 1.011251034E-02, 1.652602655E-03, 0.000000000E+00, 1.097526928E-03
      6384,-1.000516021E-02, 1.656637431E-03, 0.000000000E+00, 1.385546951E-02
      6385, 1.018121512E-02, 1.663858352E-03, 0.000000000E+00, 1.529361502E-03
      6386,-1.005246473E-02, 1.664473217E-03, 0.000000000E+00, 1.834206884E-02
      6387, 1.239317063E-01, 1.666049652E-03, 0.000000000E+00, 8.038096744E-01
      6388,-1.701296765E-02, 1.670135055E-03, 0.000000000E+00, 5.968613267E-01
      6389,-1.010949796E-02, 1.673921986E-03, 0.000000000E+00, 2.367814530E-02
      6390,-1.127783584E-02, 1.679341213E-03, 0.000000000E+00, 1.214937149E-01
      6391,-2.416780501E-02, 1.680708527E-03, 0.000000000E+00, 8.336938065E-01
      6392, 3.697568849E-02, 1.681665944E-03, 0.000000000E+00, 4.565612185E-01
      6393, 7.283298632E-02, 1.681889419E-03, 0.000000000E+00, 6.855879464E-01
      6394, 1.029274052E-02, 1.682294437E-03, 0.000000000E+00, 2.223980641E-03
      6395,-2.129246575E-02, 1.683798054E-03, 0.000000000E+00, 7.756946162E-01
      6396,-1.017832516E-02, 1.685326817E-03, 0.000000000E+00, 3.052437938E-02
      6397, 1.455368026E-02, 1.696849145E-03, 0.000000000E+00, 6.136083458E-02
      6398,-1.051063415E-02, 1.698878717E-03, 0.000000000E+00, 5.803186386E-02
      6399,-1.026175910E-02, 1.699156605E-03, 0.000000000E+00, 3.782681351E-02
      6400, 1.097653462E-02, 1.699774672E-03, 0.000000000E+00, 6.554821986E-03
      6401,-1.188525838E-02, 1.704684416E-03, 0.000000000E+00, 1.736746711E-01
      6402,-1.087668067E-02, 1.704708728E-03, 0.000000000E+00, 8.630196314E-02
      6403, 1.323816651E-01, 1.706039284E-03, 0.000000000E+00, 8.157016516E-01
      6404, 1.352256145E-01, 1.732170214E-03, 0.000000000E+00, 8.192856194E-01
      6405, 1.143196770E-02, 1.732322568E-03, 0.000000000E+00, 1.176100549E-02
      6406, 1.265867900E-01, 1.732933982E-03, 0.000000000E+00, 8.080325727E-01
      6407,-1.257120656E-02, 1.747077222E-03, 0.000000000E+00, 2.471459534E-01
      6408,-1.471059470E-02, 1.750488724E-03, 0.000000000E+00, 4.476150656E-01
      6409,-1.031089682E-02, 1.751607771E-03, 0.000000000E+00, 4.640252618E-02
      6410, 2.421246669E-02, 1.752338607E-03, 0.000000000E+00, 2.733545607E-01
      6411, 1.603426831E-02, 1.758023435E-03, 0.000000000E+00, 9.705212586E-02
      6412, 1.209733716E-02, 1.780564414E-03, 0.000000000E+00, 1.931637605E-02
      6413, 8.188986226E-02, 1.823986303E-03, 0.000000000E+00, 7.159546184E-01
      6414, 1.059975400E-02, 1.840366277E-03, 0.000000000E+00, 4.806687436E-03
      6415, 1.292431455E-02, 1.840948456E-03, 0.000000000E+00, 3.440152751E-02
      6416,-1.083210245E-02, 1.841419468E-03, 0.000000000E+00, 8.950625802E-02
      6417, 1.411040110E-01, 1.841875109E-03, 0.000000000E+00, 8.265156551E-01
      6418, 1.710188878E-02, 1.844020510E-03, 0.000000000E+00, 1.176647411E-01
      6419,-1.061437001E-02, 1.852482151E-03, 0.000000000E+00, 7.310013633E-02
      6420, 1.031367781E-02, 1.858631454E-03, 0.000000000E+00, 2.806686341E-03
      6421, 9.824819622E-03, 1.859383458E-03, 0.000000000E+00, 0.000000000E+00
      6422, 1.916111433E-02, 1.860751536E-03, 0.000000000E+00, 1.668868461E-01
      6423, 9.843429518E-03, 1.862905345E-03, 0.000000000E+00, 9.143879452E-05
      6424, 9.865803775E-03, 1.867139364E-03, 0.000000000E+00, 1.997028088E-04
      6425, 9.892713889E-03, 1.872231891E-03, 0.000000000E+00, 3.338868640E-04
      6426, 1.089840425E-02, 1.874788112E-03, 0.000000000E+00, 6.810752354E-03
      6427, 9.925094008E-03, 1.878359800E-03, 0.000000000E+00, 5.011282443E-04
      6428,-9.820653434E-03, 1.881202483E-03, 0.000000000E+00, 0.000000000E+00
      6429,-9.839315228E-03, 1.884777296E-03, 0.000000000E+00, 2.264587448E-03
      6430, 9.964077078E-03, 1.885737631E-03, 0.000000000E+00, 7.109011467E-04
      6431,-9.861751973E-03, 1.889075078E-03, 0.000000000E+00, 4.849885168E-03
      6432, 1.439013628E-01, 1.891649419E-03, 0.000000000E+00, 8.299140539E-01
      6433,-9.888737496E-03, 1.894243919E-03, 0.000000000E+00, 7.923178795E-03
      6434, 1.001103994E-02, 1.894626150E-03, 0.000000000E+00, 9.758938038E-04
      6435,-9.921208749E-03, 1.900463125E-03, 0.000000000E+00, 1.157277860E-02
      6436, 9.819330603E-02, 1.902668476E-03, 0.000000000E+00, 7.579973043E-01
      6437, 1.006765986E-02, 1.905343069E-03, 0.000000000E+00, 1.313546789E-03
      6438,-9.960302180E-03, 1.907950125E-03, 0.000000000E+00, 1.590278446E-02
      6439, 1.053763713E-02, 1.909592975E-03, 0.000000000E+00, 4.285077035E-03
      6440,-1.000739907E-02, 1.916969113E-03, 0.000000000E+00, 2.103652951E-02
      6441, 1.013598584E-02, 1.918276593E-03, 0.000000000E+00, 1.810095082E-03
      6442,-1.131394383E-02, 1.927358646E-03, 0.000000000E+00, 1.427644295E-01
      6443, 5.100728558E-02, 1.927535069E-03, 0.000000000E+00, 5.786300808E-01
      6444,-1.006418236E-02, 1.927841879E-03, 0.000000000E+00, 2.712413586E-02
      6445, 1.023935012E-02, 1.937953608E-03, 0.000000000E+00, 2.614957396E-03
      6446,-1.013270852E-02, 1.940961457E-03, 0.000000000E+00, 3.533890683E-02
      6447,-1.028940275E-02, 1.941751125E-03, 0.000000000E+00, 5.130878306E-02
      6448, 7.040157991E-02, 1.965261369E-03, 0.000000000E+00, 6.766950075E-01
      6449,-1.024911111E-02, 1.966043132E-03, 0.000000000E+00, 4.624306945E-02
      6450, 1.212653398E-02, 1.970682673E-03, 0.000000000E+00, 2.364467525E-02
      6451,-1.547270695E-02, 1.973961334E-03, 0.000000000E+00, 5.097827071E-01
      6452,-1.179418498E-02, 1.981345861E-03, 0.000000000E+00, 1.804884061E-01
      6453, 1.351789398E-02, 1.990971397E-03, 0.000000000E+00, 4.490019913E-02
      6454,-1.091443768E-02, 2.002017769E-03, 0.000000000E+00, 1.089104329E-01
      6455,-1.358937428E-02, 2.004538789E-03, 0.000000000E+00, 3.607304457E-01
      6456,-1.050164792E-02, 2.024236092E-03, 0.000000000E+00, 6.927030591E-02
      6457, 1.054857443E-02, 2.046616299E-03, 0.000000000E+00, 5.412413493E-03
      6458,-1.122283328E-02, 2.047855729E-03, 0.000000000E+00, 1.347873064E-01
      6459, 1.093329473E-02, 2.055329289E-03, 0.000000000E+00, 8.653968951E-03
      6460,-1.260784991E-02, 2.067146811E-03, 0.000000000E+00, 2.750306596E-01
      6461, 1.499884387E-01, 2.069287150E-03, 0.000000000E+00, 8.363452622E-01
      6462, 1.143859068E-02, 2.075424099E-03, 0.000000000E+00, 1.483115552E-02
      6463, 9.775315260E-03, 2.104191241E-03, 0.000000000E+00, 0.000000000E+00
      6464, 9.793832235E-03, 2.108177172E-03, 0.000000000E+00, 1.091650493E-04
      6465, 9.816094858E-03, 2.112968866E-03, 0.000000000E+00, 2.381731581E-04
      6466, 1.026286177E-02, 2.113523820E-03, 0.000000000E+00, 3.231359178E-03
      6467, 9.842870973E-03, 2.118731060E-03, 0.000000000E+00, 3.977254081E-04
      6468, 9.875090250E-03, 2.125663227E-03, 0.000000000E+00, 5.960898010E-04
      6469, 1.528092274E-01, 2.127723864E-03, 0.000000000E+00, 8.396422503E-01
      6470,-9.770169686E-03, 2.127890454E-03, 0.000000000E+00, 0.000000000E+00
      6471,-9.788742477E-03, 2.131935567E-03, 0.000000000E+00, 2.556350795E-03
      6472, 9.913880263E-03, 2.134007111E-03, 0.000000000E+00, 8.441827890E-04
      6473,-9.811072173E-03, 2.136798715E-03, 0.000000000E+00, 5.474502236E-03
      6474,-9.837928980E-03, 2.142647106E-03, 0.000000000E+00, 8.942777399E-03
      6475, 9.960611430E-03, 2.144056237E-03, 0.000000000E+00, 1.156539732E-03
      6476,-1.054173138E-02, 2.144530396E-03, 0.000000000E+00, 8.347947643E-02
      6477,-9.870245431E-03, 2.149683380E-03, 0.000000000E+00, 1.305973799E-02
      6478, 1.044556324E-02, 2.150538141E-03, 0.000000000E+00, 4.787228285E-03
      6479, 1.001695334E-02, 2.156167785E-03, 0.000000000E+00, 1.553000706E-03
      6480,-9.909152642E-03, 2.158153198E-03, 0.000000000E+00, 1.794068395E-02
      6481, 1.077908921E-02, 2.160586096E-03, 0.000000000E+00, 7.467623131E-03
      6482,-2.588376762E-02, 2.161463263E-03, 0.000000000E+00, 8.619281724E-01
      6483, 6.135277596E-02, 2.165809206E-03, 0.000000000E+00, 6.367179195E-01
      6484, 3.950819634E-02, 2.166538546E-03, 0.000000000E+00, 4.811972007E-01
      6485,-9.956025483E-03, 2.168354959E-03, 0.000000000E+00, 2.372052519E-02
      6486, 1.008494586E-02, 2.170777497E-03, 0.000000000E+00, 2.141957049E-03
      6487,-1.001253922E-02, 2.180651966E-03, 0.000000000E+00, 3.056106641E-02
      6488, 1.263033564E-02, 2.187423529E-03, 0.000000000E+00, 3.382942644E-02
      6489,-1.078251750E-02, 2.188875895E-03, 0.000000000E+00, 1.045230990E-01
      6490, 1.018759038E-02, 2.192740545E-03, 0.000000000E+00, 3.033865382E-03
      6491,-1.008074111E-02, 2.195487748E-03, 0.000000000E+00, 3.982238765E-02
      6492,-4.083008193E-02, 2.198647795E-03, 0.000000000E+00, 9.595282443E-01
      6493, 1.123258351E-02, 2.211902668E-03, 0.000000000E+00, 1.262635462E-02
      6494,-1.019714370E-02, 2.220569422E-03, 0.000000000E+00, 5.035069124E-02
      6495,-1.424895383E-02, 2.227056946E-03, 0.000000000E+00, 4.201063381E-01
      6496,-1.187406720E-02, 2.231152589E-03, 0.000000000E+00, 2.115155056E-01
      6497,-5.216003565E-02, 2.234129614E-03, 0.000000000E+00, 9.807464167E-01
      6498, 1.473047598E-02, 2.234518317E-03, 0.000000000E+00, 7.452199253E-02
      6499, 1.183462999E-02, 2.271195980E-03, 0.000000000E+00, 2.118108481E-02
      6500,-1.023679461E-02, 2.276595568E-03, 0.000000000E+00, 6.065027981E-02
      6501,-1.125364470E-02, 2.288871984E-03, 0.000000000E+00, 1.574424085E-01
      6502,-1.043248807E-02, 2.293736655E-03, 0.000000000E+00, 7.890273579E-02
      6503, 3.360762695E-02, 2.316635817E-03, 0.000000000E+00, 4.192213547E-01
      6504,-6.436423558E-02, 2.323935220E-03, 0.000000000E+00, 9.909608041E-01
      6505, 1.072983108E-02, 2.327993312E-03, 0.000000000E+00, 8.153343694E-03
      6506, 4.753658350E-02, 2.329788171E-03, 0.000000000E+00, 5.559602162E-01
      6507,-1.082653886E-02, 2.332733081E-03, 0.000000000E+00, 1.213012884E-01
      6508,-1.323304471E-02, 2.339601276E-03, 0.000000000E+00, 3.325172956E-01
      6509, 1.048889937E-02, 2.342531736E-03, 0.000000000E+00, 6.204222295E-03
      6510, 9.719546714E-03, 2.348326662E-03, 0.000000000E+00, 0.000000000E+00
      6511, 9.737984712E-03, 2.352781486E-03, 0.000000000E+00, 1.289514145E-04
      6512, 9.760152079E-03, 2.358136912E-03, 0.000000000E+00, 2.810817474E-04
      6513, 9.786813340E-03, 2.364576741E-03, 0.000000000E+00, 4.688561490E-04
      6514, 9.818894093E-03, 2.372323752E-03, 0.000000000E+00, 7.017559525E-04
      6515,-9.713450846E-03, 2.373390691E-03, 0.000000000E+00, 0.000000000E+00
      6516,-1.230490951E-02, 2.373597875E-03, 0.000000000E+00, 2.548034763E-01
      6517,-9.731925225E-03, 2.377904805E-03, 0.000000000E+00, 2.845661998E-03
      6518, 1.021166507E-02, 2.381268321E-03, 0.000000000E+00, 3.823493873E-03
      6519, 9.857517018E-03, 2.381647895E-03, 0.000000000E+00, 9.922229892E-04
      6520,-9.754136517E-03, 2.383331884E-03, 0.000000000E+00, 6.093602760E-03
      6521,-9.780850835E-03, 2.389858574E-03, 0.000000000E+00, 9.952905032E-03
      6522, 6.535765285E-02, 2.390688987E-03, 0.000000000E+00, 6.553032860E-01
      6523, 9.904046703E-03, 2.392876901E-03, 0.000000000E+00, 1.356719246E-03
      6524,-9.812995755E-03, 2.397711104E-03, 0.000000000E+00, 1.453217535E-02
      6525, 9.960145874E-03, 2.406409512E-03, 0.000000000E+00, 1.817509389E-03
      6526,-9.851696415E-03, 2.407163762E-03, 0.000000000E+00, 1.995760297E-02
      6527, 1.591677506E-01, 2.408557985E-03, 0.000000000E+00, 8.456412395E-01
      6528, 1.033236297E-01, 2.408961180E-03, 0.000000000E+00, 7.700092686E-01
      6529,-9.898320472E-03, 2.418549780E-03, 0.000000000E+00, 2.637508052E-02
      6530, 1.002784650E-02, 2.422732111E-03, 0.000000000E+00, 2.510743042E-03
      6531, 1.042570314E-02, 2.423734374E-03, 0.000000000E+00, 5.790795298E-03
      6532,-9.954534528E-03, 2.432274956E-03, 0.000000000E+00, 3.395717032E-02
      6533,-1.107784082E-02, 2.436136067E-03, 0.000000000E+00, 1.459394751E-01
      6534, 1.561257711E-02, 2.443439554E-03, 0.000000000E+00, 9.301591166E-02
      6535,-1.002237549E-02, 2.448834842E-03, 0.000000000E+00, 4.453857633E-02
      6536, 1.013808017E-02, 2.449107442E-03, 0.000000000E+00, 3.591307299E-03
      6537,-1.907451345E-02, 2.455206943E-03, 0.000000000E+00, 7.049461020E-01
      6538, 2.167930258E-02, 2.459339637E-03, 0.000000000E+00, 2.265547993E-01
      6539, 1.620448800E-01, 2.462831364E-03, 0.000000000E+00, 8.485743640E-01
      6540, 1.117152171E-02, 2.470402626E-03, 0.000000000E+00, 1.412621842E-02
      6541,-1.050219787E-02, 2.473214435E-03, 0.000000000E+00, 9.611971925E-02
      6542,-1.160819373E-02, 2.474021893E-03, 0.000000000E+00, 1.944811079E-01
      6543,-1.013790177E-02, 2.476977501E-03, 0.000000000E+00, 5.838238162E-02
      6544,-1.710207633E-02, 2.490489158E-03, 0.000000000E+00, 6.210429881E-01
      6545,-2.308800657E-02, 2.492527368E-03, 0.000000000E+00, 8.135146801E-01
      6546,-1.068072139E-02, 2.501948796E-03, 0.000000000E+00, 1.169973396E-01
      6547, 1.082785312E-02, 2.509779817E-03, 0.000000000E+00, 1.081735749E-02
      6548, 1.360218398E-02, 2.516918201E-03, 0.000000000E+00, 5.452836933E-02
      6549, 1.186547753E-02, 2.542768560E-03, 0.000000000E+00, 2.644444286E-02
      6550, 1.741371864E-02, 2.544456415E-03, 0.000000000E+00, 1.384966466E-01
      6551,-3.002727719E-02, 2.549322048E-03, 0.000000000E+00, 9.074273718E-01
      6552, 7.704600410E-02, 2.552087806E-03, 0.000000000E+00, 7.025577494E-01
      6553,-1.557661517E-02, 2.552429888E-03, 0.000000000E+00, 5.352196192E-01
      6554,-1.017315727E-02, 2.567412539E-03, 0.000000000E+00, 6.935063535E-02
      6555,-1.041332538E-02, 2.590064302E-03, 0.000000000E+00, 9.239790768E-02
      6556, 9.657381051E-03, 2.592124250E-03, 0.000000000E+00, 0.000000000E+00
      6557, 9.675724782E-03, 2.597047932E-03, 0.000000000E+00, 1.513110114E-04
      6558, 2.655791218E-02, 2.601603211E-03, 0.000000000E+00, 3.127366177E-01
      6559, 9.697778714E-03, 2.602967164E-03, 0.000000000E+00, 3.294573509E-04
      6560, 9.724303306E-03, 2.610085805E-03, 0.000000000E+00, 5.488398700E-04
      6561, 1.046990261E-02, 2.616610051E-03, 0.000000000E+00, 7.631762987E-03
      6562,-9.650483570E-03, 2.617676043E-03, 0.000000000E+00, 0.000000000E+00
      6563, 9.756219330E-03, 2.618650640E-03, 0.000000000E+00, 8.202396705E-04
      6564,-9.668845489E-03, 2.622656687E-03, 0.000000000E+00, 3.129559704E-03
      6565,-9.690921522E-03, 2.628644784E-03, 0.000000000E+00, 6.701469298E-03
      6566, 9.794643638E-03, 2.628960891E-03, 0.000000000E+00, 1.157733473E-03
      6567,-9.717473060E-03, 2.635846601E-03, 0.000000000E+00, 1.094540941E-02
      6568, 9.840933813E-03, 2.641380089E-03, 0.000000000E+00, 1.579860135E-03
      6569,-9.749422002E-03, 2.644512045E-03, 0.000000000E+00, 1.598025935E-02
      6570,-9.787886622E-03, 2.654944210E-03, 0.000000000E+00, 2.194354449E-02
      6571, 9.896744216E-03, 2.656350953E-03, 0.000000000E+00, 2.111388868E-03
      6572,-1.233514954E-02, 2.661224327E-03, 0.000000000E+00, 2.835842630E-01
      6573,-1.159128987E-02, 2.662045064E-03, 0.000000000E+00, 2.095125680E-01
      6574, 1.073021177E-02, 2.663021477E-03, 0.000000000E+00, 1.048484574E-02
      6575, 5.329889102E-02, 2.664000356E-03, 0.000000000E+00, 5.937744515E-01
      6576,-9.834226280E-03, 2.667511465E-03, 0.000000000E+00, 2.899381477E-02
      6577, 9.964096906E-03, 2.674414145E-03, 0.000000000E+00, 2.885696882E-03
      6578, 1.014402420E-02, 2.676126239E-03, 0.000000000E+00, 4.501769709E-03
      6579, 1.059199586E-01, 2.678232787E-03, 0.000000000E+00, 7.756266957E-01
      6580, 1.686302866E-01, 2.678303133E-03, 0.000000000E+00, 8.542070226E-01
      6581,-9.890097556E-03, 2.682662625E-03, 0.000000000E+00, 3.731430992E-02
      6582,-4.322773508E-02, 2.690256966E-03, 0.000000000E+00, 9.659764964E-01
      6583,-1.105795323E-02, 2.692624964E-03, 0.000000000E+00, 1.590322034E-01
      6584, 2.326037350E-02, 2.692862551E-03, 0.000000000E+00, 2.634542619E-01
      6585,-9.957525315E-03, 2.700946118E-03, 0.000000000E+00, 4.815243571E-02
      6586, 1.128866784E-02, 2.702297804E-03, 0.000000000E+00, 1.867193605E-02
      6587,-1.011008917E-02, 2.707546186E-03, 0.000000000E+00, 7.066732586E-02
      6588, 1.876513149E-02, 2.707764182E-03, 0.000000000E+00, 1.648418649E-01
      6589, 1.007807013E-02, 2.709175678E-03, 0.000000000E+00, 3.995281958E-03
      6590, 1.234196697E-02, 2.715083171E-03, 0.000000000E+00, 3.486050995E-02
      6591, 1.715502549E-01, 2.720763567E-03, 0.000000000E+00, 8.568342264E-01
      6592,-1.005109558E-02, 2.730193875E-03, 0.000000000E+00, 6.110987260E-02
      6593,-1.077823231E-02, 2.732361595E-03, 0.000000000E+00, 1.381281612E-01
      6594,-1.321900482E-02, 2.748932054E-03, 0.000000000E+00, 3.636971799E-01
      6595, 1.033685257E-02, 2.749571082E-03, 0.000000000E+00, 6.757700859E-03
      6596, 4.358208137E-02, 2.756070194E-03, 0.000000000E+00, 5.273280152E-01
      6597, 1.166424928E-02, 2.765236268E-03, 0.000000000E+00, 2.500402124E-02
      6598, 1.322341622E-02, 2.770575825E-03, 0.000000000E+00, 4.947804299E-02
      6599,-1.045479483E-02, 2.794870859E-03, 0.000000000E+00, 1.085084737E-01
      6600, 1.424703790E-02, 2.801320653E-03, 0.000000000E+00, 7.052708820E-02
      6601, 1.782887641E-01, 2.822037922E-03, 0.000000000E+00, 8.620212729E-01
      6602,-1.118338240E-02, 2.825888064E-03, 0.000000000E+00, 1.860500876E-01
      6603,-2.022822032E-02, 2.828997690E-03, 0.000000000E+00, 7.513262615E-01
      6604, 9.588980232E-03, 2.834708218E-03, 0.000000000E+00, 0.000000000E+00
      6605, 9.607198760E-03, 2.840093919E-03, 0.000000000E+00, 1.759160741E-04
      6606, 9.629102235E-03, 2.846568992E-03, 0.000000000E+00, 3.826627864E-04
      6607, 1.813090333E-01, 2.846724219E-03, 0.000000000E+00, 8.645922903E-01
      6608, 9.655445907E-03, 2.854356936E-03, 0.000000000E+00, 6.367559679E-04
      6609,-5.472896477E-02, 2.859755490E-03, 0.000000000E+00, 9.835731670E-01
      6610,-9.581322222E-03, 2.860477113E-03, 0.000000000E+00, 0.000000000E+00
      6611, 9.687144287E-03, 2.863728257E-03, 0.000000000E+00, 9.503794136E-04
      6612, 1.078335033E-02, 2.865353504E-03, 0.000000000E+00, 1.336108792E-02
      6613,-9.599558330E-03, 2.865921476E-03, 0.000000000E+00, 3.407237497E-03
      6614,-9.621483041E-03, 2.872467177E-03, 0.000000000E+00, 7.296443539E-03
      6615,-1.067140051E-02, 2.874897922E-03, 0.000000000E+00, 1.329198617E-01
      6616, 9.725306648E-03, 2.875011108E-03, 0.000000000E+00, 1.339373528E-03
      6617,-9.647852388E-03, 2.880340187E-03, 0.000000000E+00, 1.191772122E-02
      6618, 1.881408702E-01, 2.886529001E-03, 0.000000000E+00, 8.693120201E-01
      6619, 9.771281375E-03, 2.888604429E-03, 0.000000000E+00, 1.824524391E-03
      6620,-9.679581850E-03, 2.889814056E-03, 0.000000000E+00, 1.740044394E-02
      6621,-1.029358189E-02, 2.891475275E-03, 0.000000000E+00, 9.441774343E-02
      6622, 2.083392873E-01, 2.893937275E-03, 0.000000000E+00, 8.817661957E-01
      6623, 2.099982910E-01, 2.893937275E-03, 0.000000000E+00, 8.828311340E-01
      6624, 1.912640373E-01, 2.899229458E-03, 0.000000000E+00, 8.717525364E-01
      6625,-9.717781903E-03, 2.901220677E-03, 0.000000000E+00, 2.389415286E-02
      6626, 1.981613908E-01, 2.904764902E-03, 0.000000000E+00, 8.762855858E-01
      6627, 9.826711643E-03, 2.904994446E-03, 0.000000000E+00, 2.433444862E-03
      6628, 2.013829072E-01, 2.909953092E-03, 0.000000000E+00, 8.782193022E-01
      6629,-9.763802417E-03, 2.914963595E-03, 0.000000000E+00, 3.157126840E-02
      6630,-1.433583000E-02, 2.922806780E-03, 0.000000000E+00, 4.555034836E-01
      6631, 9.893605881E-03, 2.924775560E-03, 0.000000000E+00, 3.308629038E-03
      6632,-3.240981758E-02, 2.929914778E-03, 0.000000000E+00, 9.238333627E-01
      6633, 1.036790002E-02, 2.930055026E-03, 0.000000000E+00, 8.634995490E-03
      6634,-9.819288401E-03, 2.931534753E-03, 0.000000000E+00, 4.063087495E-02
      6635,-1.177866335E-02, 2.934717988E-03, 0.000000000E+00, 2.448172512E-01
      6636,-9.886250626E-03, 2.951535704E-03, 0.000000000E+00, 5.174649756E-02
      6637, 1.109455954E-02, 2.952949035E-03, 0.000000000E+00, 1.788823603E-02
      6638,-1.208453150E-02, 2.957239907E-03, 0.000000000E+00, 2.759071893E-01
      6639, 1.000682484E-02, 2.958272034E-03, 0.000000000E+00, 4.354875192E-03
      6640,-1.289205951E-02, 2.963745982E-03, 0.000000000E+00, 3.335912043E-01
      6641,-1.641733143E-02, 2.972607673E-03, 0.000000000E+00, 5.907388884E-01
      6642, 3.588017134E-02, 2.972556175E-03, 0.000000000E+00, 4.487668732E-01
      6643,-9.978549316E-03, 2.979043882E-03, 0.000000000E+00, 6.404247450E-02
      6644,-1.026592532E-02, 2.988128989E-03, 0.000000000E+00, 9.915199037E-02
      6645, 8.769544242E-02, 2.988203500E-03, 0.000000000E+00, 7.358022724E-01
      6646,-1.069295736E-02, 3.001518729E-03, 0.000000000E+00, 1.521569787E-01
      6647, 1.004234024E-02, 3.017838673E-03, 0.000000000E+00, 5.425446492E-03
      6648, 1.062407960E-02, 3.024146133E-03, 0.000000000E+00, 1.209836475E-02
      6649,-1.002088272E-02, 3.036957949E-03, 0.000000000E+00, 7.785175916E-02
      6650, 1.578239515E-02, 3.040870061E-03, 0.000000000E+00, 1.110953451E-01
      6651, 1.022950009E-02, 3.063554415E-03, 0.000000000E+00, 7.688887419E-03
      6652, 9.514532189E-03, 3.075358321E-03, 0.000000000E+00, 0.000000000E+00
      6653, 9.532601515E-03, 3.081198790E-03, 0.000000000E+00, 2.024825017E-04
      6654, 1.239264254E-02, 3.084486475E-03, 0.000000000E+00, 4.254768749E-02
      6655, 9.554325696E-03, 3.088220728E-03, 0.000000000E+00, 4.401626547E-04
      6656, 9.580453720E-03, 3.096666897E-03, 0.000000000E+00, 7.318454898E-04
      6657,-1.115880074E-02, 3.098636920E-03, 0.000000000E+00, 2.036631812E-01
      6658,-9.505917642E-03, 3.101851298E-03, 0.000000000E+00, 0.000000000E+00
      6659, 9.611892579E-03, 3.106830962E-03, 0.000000000E+00, 1.091216345E-03
      6660,-9.524011442E-03, 3.107755315E-03, 0.000000000E+00, 3.679292396E-03
      6661, 3.025611189E-02, 3.112297043E-03, 0.000000000E+00, 3.803890965E-01
      6662,-9.545764865E-03, 3.114853791E-03, 0.000000000E+00, 7.878906885E-03
      6663, 9.649742392E-03, 3.119069262E-03, 0.000000000E+00, 1.535969382E-03
      6664,-9.571927818E-03, 3.123392177E-03, 0.000000000E+00, 1.286861636E-02
      6665,-1.822733867E-02, 3.123711246E-03, 0.000000000E+00, 6.731922342E-01
      6666,-6.740692597E-02, 3.123930476E-03, 0.000000000E+00, 9.924296171E-01
      6667,-9.603408392E-03, 3.133667458E-03, 0.000000000E+00, 1.878746497E-02
      6668, 9.695340355E-03, 3.133815146E-03, 0.000000000E+00, 2.089181954E-03
      6669, 1.172354381E-02, 3.142401483E-03, 0.000000000E+00, 3.132922941E-02
      6670,-1.495076002E-02, 3.143962627E-03, 0.000000000E+00, 5.122960557E-01
      6671,-9.641308030E-03, 3.146040054E-03, 0.000000000E+00, 2.579562370E-02
      6672, 9.750315897E-03, 3.151596989E-03, 0.000000000E+00, 2.781359650E-03
      6673,-1.035867970E-02, 3.156603224E-03, 0.000000000E+00, 1.221261302E-01
      6674,-1.099982910E-01, 3.160785623E-03, 0.000000000E+00, 1.000000000E+00
      6675,-1.083094144E-01, 3.160785623E-03, 0.000000000E+00, 9.999668029E-01
      6676,-9.686965526E-03, 3.160948353E-03, 0.000000000E+00, 3.407625743E-02
      6677, 9.816660442E-03, 3.173061047E-03, 0.000000000E+00, 3.785279615E-03
      6678,-9.742012239E-03, 3.178926982E-03, 0.000000000E+00, 4.383959223E-02
      6679, 4.959228181E-02, 3.182213634E-03, 0.000000000E+00, 5.742610515E-01
      6680,-1.052268889E-02, 3.183230974E-03, 0.000000000E+00, 1.439916064E-01
      6681,-1.102062401E-02, 3.183610787E-03, 0.000000000E+00, 1.876541711E-01
      6682, 1.309136053E-02, 3.188912655E-03, 0.000000000E+00, 5.358227813E-02
      6683,-1.013301308E-01, 3.194293411E-03, 0.000000000E+00, 9.997550061E-01
      6684,-9.808442050E-03, 3.200630035E-03, 0.000000000E+00, 5.652170186E-02
      6685, 1.113442424E-02, 3.201651634E-03, 0.000000000E+00, 2.200681441E-02
      6686, 9.912587471E-03, 3.204149917E-03, 0.000000000E+00, 5.140622252E-03
      6687,-9.805329520E-02, 3.206398537E-03, 0.000000000E+00, 9.995332642E-01
      6688,-1.389155083E-02, 3.213697357E-03, 0.000000000E+00, 4.262675023E-01
      6689, 1.025776080E-02, 3.221828953E-03, 0.000000000E+00, 9.468158741E-03
      6690,-9.981282552E-03, 3.223646262E-03, 0.000000000E+00, 8.476926823E-02
      6691, 1.064235748E-02, 3.229443049E-03, 0.000000000E+00, 1.480333578E-02
      6692,-9.928413650E-03, 3.248084545E-03, 0.000000000E+00, 7.398356048E-02
