nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,velocity-magnitude
      6065, 9.998230455E-03,-1.402666653E-04, 0.000000000E+00, 0.000000000E+00
      6066, 1.114101654E-02,-1.352550020E-04, 0.000000000E+00, 1.766288002E-01
      6067, 9.964361514E-02,-1.336426261E-04, 0.000000000E+00, 8.527049125E-01
      6068,-1.031599365E-02,-1.292842243E-04, 0.000000000E+00, 4.669486650E-02
      6069,-1.024625723E-02,-1.284011495E-04, 0.000000000E+00, 3.172673271E-02
      6070,-1.041076716E-02,-1.280685379E-04, 0.000000000E+00, 6.531988767E-02
      6071,-1.018847157E-02,-1.276715272E-04, 0.000000000E+00, 2.152975066E-02
      6072,-1.014054350E-02,-1.270678320E-04, 0.000000000E+00, 1.429421275E-02
      6073,-1.010076019E-02,-1.265677320E-04, 0.000000000E+00, 9.257740266E-03
      6074,-1.006771592E-02,-1.261530354E-04, 0.000000000E+00, 5.760995901E-03
      6075,-1.004025416E-02,-1.258088711E-04, 0.000000000E+00, 3.299455558E-03
      6076,-1.001742142E-02,-1.255230455E-04, 0.000000000E+00, 1.492142972E-03
      6077,-9.998430256E-03,-1.252851890E-04, 0.000000000E+00, 0.000000000E+00
      6078, 6.705476857E-02,-1.246198727E-04, 0.000000000E+00, 7.233141703E-01
      6079, 1.141128403E-02,-1.104736547E-04, 0.000000000E+00, 2.106284300E-01
      6080,-1.353186227E-02,-1.080552321E-04, 0.000000000E+00, 5.463510461E-01
      6081,-1.107661568E-02,-9.972838289E-05, 0.000000000E+00, 2.017861861E-01
      6082, 1.299431202E-02,-9.709522345E-05, 0.000000000E+00, 3.563149197E-01
      6083,-4.011320913E-02,-9.559387533E-05, 0.000000000E+00, 9.787604554E-01
      6084, 1.197238070E-02,-9.035269846E-05, 0.000000000E+00, 2.789923873E-01
      6085, 1.070660665E-02,-8.213478512E-05, 0.000000000E+00, 1.110492101E-01
      6086, 1.048731438E-02,-7.428205884E-05, 0.000000000E+00, 8.026229689E-02
      6087,-1.066944872E-02,-5.342608621E-05, 0.000000000E+00, 1.194611198E-01
      6088,-6.352154641E-02,-5.311477074E-05, 0.000000000E+00, 9.955192379E-01
      6089, 3.663079114E-02,-4.062522696E-05, 0.000000000E+00, 2.544874444E-01
      6090,-8.321985179E-02,-3.519375727E-05, 0.000000000E+00, 9.988616640E-01
      6091,-5.148527846E-02,-1.751534143E-05, 0.000000000E+00, 9.902692156E-01
      6092,-1.214762719E-02,-8.753731691E-06, 0.000000000E+00, 3.893603355E-01
      6093,-1.619455764E-02,-3.173601091E-06, 0.000000000E+00, 7.311527860E-01
      6094,-1.168447305E-02, 1.142562542E-06, 0.000000000E+00, 3.259321450E-01
      6095, 4.050332487E-02, 1.511179314E-05, 0.000000000E+00, 3.424488031E-01
      6096, 1.237204526E-02, 1.571946462E-05, 0.000000000E+00, 3.133027472E-01
      6097,-1.294307759E-02, 1.822152027E-05, 0.000000000E+00, 4.973561230E-01
      6098, 1.078335587E-02, 4.079814693E-05, 0.000000000E+00, 1.262214552E-01
      6099,-1.066887139E-02, 6.133563520E-05, 0.000000000E+00, 1.215529759E-01
      6100,-1.458721573E-02, 6.419812627E-05, 0.000000000E+00, 6.311668979E-01
      6101, 1.101322597E-02, 6.628734192E-05, 0.000000000E+00, 1.579432295E-01
      6102, 1.562166272E-02, 8.200443617E-05, 0.000000000E+00, 3.998503981E-01
      6103, 1.022377189E-01, 8.575133433E-05, 0.000000000E+00, 8.564842118E-01
      6104,-1.107749796E-02, 1.079793372E-04, 0.000000000E+00, 2.030116388E-01
      6105, 9.998606204E-03, 1.103453115E-04, 0.000000000E+00, 0.000000000E+00
      6106,-1.031621226E-01, 1.106275204E-04, 0.000000000E+00, 9.999228130E-01
      6107, 1.001755778E-02, 1.105544602E-04, 0.000000000E+00, 2.620139757E-03
      6108, 1.004034284E-02, 1.108057709E-04, 0.000000000E+00, 5.758238907E-03
      6109, 1.006774709E-02, 1.111076999E-04, 0.000000000E+00, 9.681270559E-03
      6110, 1.010072190E-02, 1.114705286E-04, 0.000000000E+00, 1.457803057E-02
      6111, 1.014042114E-02, 1.119066633E-04, 0.000000000E+00, 2.067611253E-02
      6112, 1.018824715E-02, 1.124310895E-04, 0.000000000E+00, 2.824402015E-02
      6113,-1.064987149E-01, 1.125868467E-04, 0.000000000E+00, 9.999741907E-01
      6114, 1.024590840E-02, 1.130619264E-04, 0.000000000E+00, 3.761613071E-02
      6115, 1.031549226E-02, 1.138210986E-04, 0.000000000E+00, 5.114596478E-02
      6116, 1.042529525E-02, 1.149801628E-04, 0.000000000E+00, 6.971952532E-02
      6117, 1.485362691E-02, 1.155542431E-04, 0.000000000E+00, 3.995402537E-01
      6118,-9.998404492E-03, 1.263038263E-04, 0.000000000E+00, 0.000000000E+00
      6119,-1.001740807E-02, 1.265441065E-04, 0.000000000E+00, 1.998024905E-03
      6120,-1.004025555E-02, 1.268331685E-04, 0.000000000E+00, 4.352601959E-03
      6121,-1.006773483E-02, 1.271796469E-04, 0.000000000E+00, 7.398688051E-03
      6122,-1.010079991E-02, 1.275948572E-04, 0.000000000E+00, 1.147078616E-02
      6123,-1.014060793E-02, 1.280923060E-04, 0.000000000E+00, 1.700492012E-02
      6124,-1.018856536E-02, 1.286880957E-04, 0.000000000E+00, 2.457318986E-02
      6125,-1.024638590E-02, 1.294013911E-04, 0.000000000E+00, 3.487241800E-02
      6126,-1.031616390E-02, 1.302549548E-04, 0.000000000E+00, 4.940444922E-02
      6127,-1.041081632E-02, 1.313802834E-04, 0.000000000E+00, 6.721867414E-02
      6128,-9.294961202E-02, 1.376469655E-04, 0.000000000E+00, 9.995638608E-01
      6129,-9.619893889E-02, 1.582918029E-04, 0.000000000E+00, 9.997257047E-01
      6130,-1.046754397E-02, 1.737105120E-04, 0.000000000E+00, 8.918783867E-02
      6131, 1.151703899E-02, 1.748846983E-04, 0.000000000E+00, 2.283896060E-01
      6132,-1.736018465E-02, 1.772952880E-04, 0.000000000E+00, 7.712415681E-01
      6133, 2.421099947E-02, 1.791753839E-04, 0.000000000E+00, 1.228584143E-01
      6134, 2.112876837E-02, 1.932657098E-04, 0.000000000E+00, 1.641493512E-01
      6135,-1.082334816E-02, 1.959967828E-04, 0.000000000E+00, 1.602869291E-01
      6136, 1.179318537E-02, 2.007514431E-04, 0.000000000E+00, 2.653823547E-01
      6137, 1.047960022E-02, 2.035904570E-04, 0.000000000E+00, 7.724172798E-02
      6138, 1.068805405E-02, 2.159514620E-04, 0.000000000E+00, 1.068183905E-01
      6139, 1.312252598E-02, 2.174752941E-04, 0.000000000E+00, 3.718948211E-01
      6140,-1.381178738E-02, 2.343314941E-04, 0.000000000E+00, 5.785831590E-01
      6141,-1.157066821E-02, 2.399921323E-04, 0.000000000E+00, 3.006738936E-01
      6142,-8.582718704E-02, 2.445558263E-04, 0.000000000E+00, 9.991236641E-01
      6143, 1.107786609E-02, 2.500079310E-04, 0.000000000E+00, 1.701038616E-01
      6144, 7.777960908E-02, 2.646538159E-04, 0.000000000E+00, 7.763194360E-01
      6145,-1.123368934E-02, 2.801179859E-04, 0.000000000E+00, 2.453261550E-01
      6146, 1.239721610E-02, 2.842276629E-04, 0.000000000E+00, 3.267934794E-01
      6147,-1.282656520E-02, 3.037132107E-04, 0.000000000E+00, 4.762906895E-01
      6148, 1.366201410E-02, 3.142470493E-04, 0.000000000E+00, 3.878778331E-01
      6149,-1.230343720E-02, 3.152865959E-04, 0.000000000E+00, 4.197101730E-01
      6150, 1.073185812E-02, 3.173038836E-04, 0.000000000E+00, 1.190589675E-01
      6151,-1.960224519E-02, 3.362328593E-04, 0.000000000E+00, 8.397271064E-01
      6152, 1.135724319E-02, 3.533424400E-04, 0.000000000E+00, 2.064497188E-01
      6153, 9.992680547E-03, 3.612762114E-04, 0.000000000E+00, 0.000000000E+00
      6154,-1.048562615E-02, 3.618353065E-04, 0.000000000E+00, 1.015102184E-01
      6155, 1.001163134E-02, 3.619614030E-04, 0.000000000E+00, 2.672068968E-03
      6156, 1.003441535E-02, 3.627848877E-04, 0.000000000E+00, 5.834528827E-03
      6157, 1.006181821E-02, 3.637747441E-04, 0.000000000E+00, 9.738479948E-03
      6158, 1.009479120E-02, 3.649649837E-04, 0.000000000E+00, 1.454929444E-02
      6159, 1.013448807E-02, 3.663967420E-04, 0.000000000E+00, 2.046994551E-02
      6160, 1.018231108E-02, 3.681198443E-04, 0.000000000E+00, 2.774812515E-02
      6161, 1.023996864E-02, 3.701947372E-04, 0.000000000E+00, 3.670501693E-02
      6162, 1.030954821E-02, 3.726948787E-04, 0.000000000E+00, 4.957526848E-02
      6163, 1.041162335E-02, 3.763007983E-04, 0.000000000E+00, 6.748617669E-02
      6164,-9.992052041E-03, 3.782639497E-04, 0.000000000E+00, 0.000000000E+00
      6165,-1.001105522E-02, 3.789836016E-04, 0.000000000E+00, 4.838545551E-03
      6166, 1.093793538E-02, 3.795817097E-04, 0.000000000E+00, 1.479940125E-01
      6167,-1.003390220E-02, 3.798490676E-04, 0.000000000E+00, 1.015850913E-02
      6168,-1.006138091E-02, 3.808886549E-04, 0.000000000E+00, 1.624968417E-02
      6169,-1.009444542E-02, 3.821376592E-04, 0.000000000E+00, 2.323990995E-02
      6170,-1.013425300E-02, 3.836386526E-04, 0.000000000E+00, 3.132147507E-02
      6171,-1.018221033E-02, 3.854430344E-04, 0.000000000E+00, 4.078048323E-02
      6172,-1.024003166E-02, 3.876129307E-04, 0.000000000E+00, 5.202862244E-02
      6173,-1.030981220E-02, 3.902235330E-04, 0.000000000E+00, 6.748911154E-02
      6174,-1.044344004E-02, 4.006325624E-04, 0.000000000E+00, 9.074774422E-02
      6175, 1.708908525E-02, 4.084237854E-04, 0.000000000E+00, 3.784981850E-01
      6176,-1.074553275E-02, 4.136282939E-04, 0.000000000E+00, 1.477233276E-01
      6177, 1.075366584E-01, 4.161205475E-04, 0.000000000E+00, 8.647692405E-01
      6178, 1.065546794E-02, 4.487445731E-04, 0.000000000E+00, 1.030838885E-01
      6179, 1.046305135E-02, 4.643033919E-04, 0.000000000E+00, 7.535660914E-02
      6180, 1.198158358E-02, 5.150513548E-04, 0.000000000E+00, 2.923658525E-01
      6181,-1.081420928E-02, 5.435922759E-04, 0.000000000E+00, 1.763205705E-01
      6182,-1.111978633E-02, 5.460691825E-04, 0.000000000E+00, 2.272434871E-01
      6183,-2.721165928E-02, 5.480894270E-04, 0.000000000E+00, 9.352126257E-01
      6184, 3.327520009E-02, 5.584420893E-04, 0.000000000E+00, 1.945107632E-01
      6185,-1.172113435E-02, 5.599544778E-04, 0.000000000E+00, 3.373276284E-01
      6186, 1.278038982E-02, 5.649113727E-04, 0.000000000E+00, 3.562048796E-01
      6187,-1.491567539E-02, 5.723490746E-04, 0.000000000E+00, 6.643372978E-01
      6188,-1.215689364E-02, 5.772965255E-04, 0.000000000E+00, 3.942380277E-01
      6189, 9.113602750E-02, 5.817968961E-04, 0.000000000E+00, 8.260195882E-01
      6190, 1.136460349E-02, 5.842413608E-04, 0.000000000E+00, 2.109310150E-01
      6191, 1.093763398E-02, 5.907013083E-04, 0.000000000E+00, 1.475880002E-01
      6192, 8.870278749E-02, 5.968760480E-04, 0.000000000E+00, 8.200084118E-01
      6193, 4.725397276E-02, 5.978864051E-04, 0.000000000E+00, 4.927541770E-01
      6194, 1.100621785E-01, 6.023813887E-04, 0.000000000E+00, 8.704371188E-01
      6195, 1.043297488E-02, 6.040146141E-04, 0.000000000E+00, 7.256414359E-02
      6196, 9.980426310E-03, 6.125704412E-04, 0.000000000E+00, 0.000000000E+00
      6197, 9.999362667E-03, 6.137326928E-04, 0.000000000E+00, 2.512061965E-03
      6198, 1.073666768E-02, 6.139194774E-04, 0.000000000E+00, 1.186718587E-01
      6199, 1.002212934E-02, 6.151296468E-04, 0.000000000E+00, 5.484822799E-03
      6200, 1.004951144E-02, 6.168092026E-04, 0.000000000E+00, 9.150453937E-03
      6201, 1.008245958E-02, 6.188293008E-04, 0.000000000E+00, 1.365840952E-02
      6202, 1.012212680E-02, 6.212600968E-04, 0.000000000E+00, 1.919116328E-02
      6203, 1.016991452E-02, 6.241866820E-04, 0.000000000E+00, 2.597485725E-02
      6204, 1.022753033E-02, 6.277124662E-04, 0.000000000E+00, 3.427260616E-02
      6205, 1.195716472E-02, 6.283752676E-04, 0.000000000E+00, 2.882921803E-01
      6206,-1.577097574E-02, 6.303019554E-04, 0.000000000E+00, 7.091528505E-01
      6207,-9.979307606E-03, 6.303722240E-04, 0.000000000E+00, 0.000000000E+00
      6208,-9.998300237E-03, 6.315721118E-04, 0.000000000E+00, 7.723750624E-03
      6209, 1.029706093E-02, 6.319633995E-04, 0.000000000E+00, 4.549597737E-02
      6210,-1.002113445E-02, 6.330149401E-04, 0.000000000E+00, 1.615495350E-02
      6211,-1.004859778E-02, 6.347493850E-04, 0.000000000E+00, 2.566341834E-02
      6212,-1.008164375E-02, 6.368351367E-04, 0.000000000E+00, 3.626919983E-02
      6213, 1.038366372E-02, 6.372464831E-04, 0.000000000E+00, 5.894660312E-02
      6214,-1.012142903E-02, 6.393444412E-04, 0.000000000E+00, 4.795665187E-02
      6215,-1.016935967E-02, 6.423648884E-04, 0.000000000E+00, 6.067736163E-02
      6216,-1.022714929E-02, 6.460028854E-04, 0.000000000E+00, 7.438351121E-02
      6217,-1.029689259E-02, 6.503880029E-04, 0.000000000E+00, 9.111913312E-02
      6218, 1.596839847E-02, 6.511434123E-04, 0.000000000E+00, 4.034493980E-01
      6219,-2.105809228E-02, 6.544721704E-04, 0.000000000E+00, 8.676280852E-01
      6220, 1.382648709E-02, 6.583847345E-04, 0.000000000E+00, 3.990639859E-01
      6221,-1.042864488E-02, 6.585832189E-04, 0.000000000E+00, 1.096460141E-01
      6222,-1.299784528E-02, 6.697272320E-04, 0.000000000E+00, 5.074410580E-01
      6223, 1.461216140E-02, 6.784388980E-04, 0.000000000E+00, 4.067050341E-01
      6224,-1.363899770E-02, 6.858567196E-04, 0.000000000E+00, 5.598014884E-01
      6225, 1.106321712E-02, 7.147728087E-04, 0.000000000E+00, 1.719451797E-01
      6226,-1.071478395E-02, 7.229600265E-04, 0.000000000E+00, 1.666605293E-01
      6227,-1.048336636E-02, 7.231740203E-04, 0.000000000E+00, 1.340544598E-01
      6228, 5.474601882E-02, 7.248947345E-04, 0.000000000E+00, 6.007676043E-01
      6229, 1.064714722E-02, 7.262408816E-04, 0.000000000E+00, 9.816166228E-02
      6230,-1.122095741E-02, 7.510188370E-04, 0.000000000E+00, 2.621277911E-01
      6231, 1.276810517E-02, 7.532137342E-04, 0.000000000E+00, 3.586476118E-01
      6232,-4.486279094E-02, 7.636262954E-04, 0.000000000E+00, 9.849568537E-01
      6233, 1.157372573E-02, 7.724761879E-04, 0.000000000E+00, 2.463490982E-01
      6234, 5.666857089E-02, 7.788089057E-04, 0.000000000E+00, 6.322739718E-01
      6235,-3.380422954E-02, 7.793654564E-04, 0.000000000E+00, 9.651195274E-01
      6236,-1.157246859E-02, 7.920020857E-04, 0.000000000E+00, 3.160653557E-01
      6237, 1.065082609E-02, 8.016928173E-04, 0.000000000E+00, 1.019689650E-01
      6238, 2.784019866E-02, 8.143534098E-04, 0.000000000E+00, 2.101512748E-01
      6239, 1.861308078E-02, 8.160955502E-04, 0.000000000E+00, 2.789137318E-01
      6240, 9.961859233E-03, 8.634530164E-04, 0.000000000E+00, 0.000000000E+00
      6241, 9.980767528E-03, 8.650918999E-04, 0.000000000E+00, 2.247699265E-03
      6242, 1.000350052E-02, 8.670619034E-04, 0.000000000E+00, 4.926490542E-03
      6243, 1.003084219E-02, 8.694308618E-04, 0.000000000E+00, 8.251155176E-03
      6244, 1.006374183E-02, 8.722807690E-04, 0.000000000E+00, 1.236199672E-02
      6245, 1.010335093E-02, 8.757110005E-04, 0.000000000E+00, 1.743106572E-02
      6246,-2.936864950E-02, 8.778638809E-04, 0.000000000E+00, 9.472266570E-01
      6247, 1.015106908E-02, 8.798422294E-04, 0.000000000E+00, 2.367504547E-02
      6248,-9.960151663E-03, 8.828255961E-04, 0.000000000E+00, 0.000000000E+00
      6249,-9.979111190E-03, 8.845061394E-04, 0.000000000E+00, 1.058515669E-02
      6250, 1.020860186E-02, 8.848213307E-04, 0.000000000E+00, 3.136604953E-02
      6251,-1.000190555E-02, 8.865266086E-04, 0.000000000E+00, 2.212143996E-02
      6252, 1.101639288E-02, 8.887046597E-04, 0.000000000E+00, 1.634202903E-01
      6253,-1.002932079E-02, 8.889565093E-04, 0.000000000E+00, 3.507934654E-02
      6254, 1.037303940E-02, 8.904477845E-04, 0.000000000E+00, 5.621380038E-02
      6255, 1.027803378E-02, 8.908275448E-04, 0.000000000E+00, 4.195609972E-02
      6256,-1.006230870E-02, 8.918801067E-04, 0.000000000E+00, 4.940931123E-02
      6257,-1.010202383E-02, 8.953995883E-04, 0.000000000E+00, 6.494962320E-02
      6258,-1.014986967E-02, 8.996391343E-04, 0.000000000E+00, 8.139534689E-02
      6259,-1.020755663E-02, 9.047500267E-04, 0.000000000E+00, 9.830749242E-02
      6260, 1.750628413E-02, 9.096067536E-04, 0.000000000E+00, 3.446734100E-01
      6261,-1.027717560E-02, 9.109171122E-04, 0.000000000E+00, 1.176505388E-01
      6262,-7.783683256E-02, 9.155772397E-04, 0.000000000E+00, 9.983164910E-01
      6263,-1.039628995E-02, 9.215429819E-04, 0.000000000E+00, 1.384508103E-01
      6264,-1.227657954E-02, 9.298855284E-04, 0.000000000E+00, 4.279310590E-01
      6265,-1.080498750E-02, 9.351815576E-04, 0.000000000E+00, 2.021630932E-01
      6266, 1.042920010E-02, 9.364278023E-04, 0.000000000E+00, 7.126239441E-02
      6267, 1.080585227E-02, 9.438485072E-04, 0.000000000E+00, 1.307079480E-01
      6268, 1.220317062E-02, 9.557196931E-04, 0.000000000E+00, 3.242923097E-01
      6269,-6.933831363E-02, 9.799138232E-04, 0.000000000E+00, 9.968989027E-01
      6270,-1.106374085E-02, 9.867022868E-04, 0.000000000E+00, 2.443720235E-01
      6271,-1.762182750E-02, 1.001053851E-03, 0.000000000E+00, 7.870365693E-01
      6272,-1.043349060E-02, 1.005849118E-03, 0.000000000E+00, 1.603443460E-01
      6273,-1.279090293E-02, 1.011409231E-03, 0.000000000E+00, 4.842095371E-01
      6274,-3.604497447E-02, 1.014798625E-03, 0.000000000E+00, 9.713021622E-01
      6275,-5.647240201E-02, 1.055869961E-03, 0.000000000E+00, 9.929955914E-01
      6276,-1.164884930E-02, 1.071390966E-03, 0.000000000E+00, 3.473400479E-01
      6277,-1.068338717E-02, 1.072268893E-03, 0.000000000E+00, 1.937175498E-01
      6278, 1.361557676E-02, 1.075099128E-03, 0.000000000E+00, 4.056724206E-01
      6279, 1.044864957E-02, 1.077100686E-03, 0.000000000E+00, 7.387525939E-02
      6280, 1.151189362E-02, 1.085235968E-03, 0.000000000E+00, 2.388793873E-01
      6281, 2.970590365E-02, 1.090848925E-03, 0.000000000E+00, 2.136015046E-01
      6282,-1.382207265E-02, 1.095284980E-03, 0.000000000E+00, 5.894322938E-01
      6283, 1.300785379E-02, 1.096081765E-03, 0.000000000E+00, 3.865615402E-01
      6284, 9.936965018E-03, 1.113930200E-03, 0.000000000E+00, 0.000000000E+00
      6285, 9.955834071E-03, 1.116045352E-03, 0.000000000E+00, 2.067630482E-03
      6286, 9.978519755E-03, 1.118588155E-03, 0.000000000E+00, 4.524749150E-03
      6287, 1.000580431E-02, 1.121646651E-03, 0.000000000E+00, 7.565916424E-03
      6288, 1.072467628E-02, 1.122420054E-03, 0.000000000E+00, 1.129466388E-01
      6289, 1.003863497E-02, 1.125327154E-03, 0.000000000E+00, 1.131802145E-02
      6290, 1.216035405E-02, 1.125785364E-03, 0.000000000E+00, 3.164512975E-01
      6291, 1.007816068E-02, 1.129758670E-03, 0.000000000E+00, 1.594768827E-02
      6292,-9.934661418E-03, 1.134268325E-03, 0.000000000E+00, 0.000000000E+00
      6293, 1.012577802E-02, 1.135098076E-03, 0.000000000E+00, 2.168396564E-02
      6294,-9.953559943E-03, 1.136425938E-03, 0.000000000E+00, 1.341192766E-02
      6295,-9.976281051E-03, 1.139020122E-03, 0.000000000E+00, 2.801989264E-02
      6296, 1.018318886E-02, 1.141536652E-03, 0.000000000E+00, 2.888509627E-02
      6297,-1.000360823E-02, 1.142140872E-03, 0.000000000E+00, 4.440076794E-02
      6298,-1.003649019E-02, 1.145896930E-03, 0.000000000E+00, 6.245188783E-02
      6299, 1.120235592E-02, 1.148317521E-03, 0.000000000E+00, 1.951182502E-01
      6300, 1.025247335E-02, 1.149308360E-03, 0.000000000E+00, 4.003182491E-02
      6301,-1.007607769E-02, 1.150420325E-03, 0.000000000E+00, 8.189212642E-02
      6302,-1.012376954E-02, 1.155871726E-03, 0.000000000E+00, 1.022022980E-01
      6303,-1.018127033E-02, 1.162447195E-03, 0.000000000E+00, 1.226052433E-01
      6304, 1.038832482E-02, 1.164488024E-03, 0.000000000E+00, 5.888338243E-02
      6305,-1.025066348E-02, 1.170386785E-03, 0.000000000E+00, 1.437472010E-01
      6306,-1.112597034E-02, 1.171280558E-03, 0.000000000E+00, 2.761491634E-01
      6307,-1.207867642E-02, 1.173052155E-03, 0.000000000E+00, 4.020679717E-01
      6308, 1.155406843E-01, 1.174503502E-03, 0.000000000E+00, 8.774832213E-01
      6309, 1.485051671E-02, 1.179922217E-03, 0.000000000E+00, 4.167716029E-01
      6310,-1.034457682E-02, 1.181206430E-03, 0.000000000E+00, 1.653181409E-01
      6311, 1.576613810E-02, 1.201440615E-03, 0.000000000E+00, 4.136905095E-01
      6312,-1.453227752E-02, 1.202605169E-03, 0.000000000E+00, 6.398476448E-01
      6313,-1.068324477E-02, 1.234868728E-03, 0.000000000E+00, 2.129641463E-01
      6314,-7.189758387E-02, 1.265740040E-03, 0.000000000E+00, 9.974341553E-01
      6315,-1.148286322E-02, 1.265971307E-03, 0.000000000E+00, 3.244520852E-01
      6316, 4.351630073E-02, 1.266096526E-03, 0.000000000E+00, 4.118441886E-01
      6317, 1.167963216E-02, 1.273085737E-03, 0.000000000E+00, 2.740880498E-01
      6318, 1.077645979E-02, 1.279124640E-03, 0.000000000E+00, 1.307660440E-01
      6319,-1.882182309E-02, 1.308720255E-03, 0.000000000E+00, 8.222959794E-01
      6320, 1.109786656E-02, 1.320289180E-03, 0.000000000E+00, 1.763758086E-01
      6321,-4.733549346E-02, 1.321878763E-03, 0.000000000E+00, 9.872499875E-01
      6322,-1.101744004E-02, 1.323844307E-03, 0.000000000E+00, 2.679576687E-01
      6323,-1.041921512E-02, 1.326749242E-03, 0.000000000E+00, 1.894291228E-01
      6324,-1.077129553E-02, 1.335120136E-03, 0.000000000E+00, 2.420745605E-01
      6325, 1.182826898E-01, 1.335775630E-03, 0.000000000E+00, 8.803053413E-01
      6326, 1.041556879E-02, 1.337420656E-03, 0.000000000E+00, 6.713796680E-02

      6327, 9.905747965E-03, 1.363923844E-03, 0.000000000E+00, 0.000000000E+00
      6328, 9.924554726E-03, 1.366513204E-03, 0.000000000E+00, 1.772849795E-03
      6329, 9.947165320E-03, 1.369626390E-03, 0.000000000E+00, 3.886686419E-03
      6330, 9.974359213E-03, 1.373371743E-03, 0.000000000E+00, 6.512173396E-03
      6331, 1.000708026E-02, 1.377879932E-03, 0.000000000E+00, 9.765508861E-03
      6332,-1.600572084E-02, 1.382985924E-03, 0.000000000E+00, 7.293608050E-01
      6333, 1.004647324E-02, 1.383309661E-03, 0.000000000E+00, 1.380718960E-02
      6334,-9.902896451E-03, 1.384474776E-03, 0.000000000E+00, 0.000000000E+00
      6335,-1.289842289E-02, 1.387202297E-03, 0.000000000E+00, 5.138330733E-01
      6336,-9.921720535E-03, 1.387106431E-03, 0.000000000E+00, 1.619627333E-02
      6337, 1.009392955E-02, 1.389854138E-03, 0.000000000E+00, 1.887263511E-02
      6338,-9.944352274E-03, 1.390270572E-03, 0.000000000E+00, 3.383620671E-02
      6339,-9.971572077E-03, 1.394076997E-03, 0.000000000E+00, 5.360664498E-02
      6340, 1.068116852E-02, 1.394439238E-03, 0.000000000E+00, 1.037285028E-01
      6341, 1.015114456E-02, 1.397749254E-03, 0.000000000E+00, 2.534565572E-02
      6342,-1.000432493E-02, 1.398658346E-03, 0.000000000E+00, 7.536395137E-02
      6343,-1.004375702E-02, 1.404175657E-03, 0.000000000E+00, 9.872370125E-02
      6344, 1.022019011E-02, 1.407284003E-03, 0.000000000E+00, 3.572934616E-02
      6345,-1.039506478E-02, 1.409273311E-03, 0.000000000E+00, 2.020700465E-01
      6346,-1.009126148E-02, 1.410824885E-03, 0.000000000E+00, 1.229817126E-01
      6347,-1.014853579E-02, 1.418845124E-03, 0.000000000E+00, 1.470730154E-01
      6348, 1.034404233E-02, 1.424449426E-03, 0.000000000E+00, 5.361308711E-02
      6349,-1.021765429E-02, 1.428529065E-03, 0.000000000E+00, 1.710375762E-01
      6350, 8.407553986E-02, 1.441302626E-03, 0.000000000E+00, 7.997654958E-01
      6351, 1.232654911E-02, 1.448871093E-03, 0.000000000E+00, 3.447355749E-01
      6352,-1.030917490E-02, 1.450990817E-03, 0.000000000E+00, 1.958112157E-01
      6353,-1.149852488E-02, 1.467450766E-03, 0.000000000E+00, 3.505842728E-01
      6354, 1.280916390E-02, 1.494016861E-03, 0.000000000E+00, 3.795863165E-01
      6355,-1.070780631E-02, 1.526771044E-03, 0.000000000E+00, 2.529211517E-01
      6356, 6.338084773E-02, 1.532265819E-03, 0.000000000E+00, 6.961852684E-01
      6357, 1.069113682E-02, 1.540004839E-03, 0.000000000E+00, 1.177320504E-01
      6358,-1.349330987E-02, 1.546323904E-03, 0.000000000E+00, 5.657612375E-01
      6359,-1.212447621E-02, 1.547289783E-03, 0.000000000E+00, 4.324310062E-01
      6360, 1.165633350E-02, 1.562883951E-03, 0.000000000E+00, 2.771334263E-01
      6361,-1.055173660E-02, 1.571036925E-03, 0.000000000E+00, 2.383537673E-01
      6362, 9.569820211E-02, 1.587152068E-03, 0.000000000E+00, 8.341415303E-01
      6363,-1.108165213E-02, 1.594920658E-03, 0.000000000E+00, 2.981745785E-01
      6364, 1.382458351E-02, 1.594858581E-03, 0.000000000E+00, 4.193390760E-01
      6365, 1.114660010E-02, 1.597047375E-03, 0.000000000E+00, 1.935792454E-01
      6366, 2.109453273E-02, 1.597928316E-03, 0.000000000E+00, 1.292877704E-01
      6367, 1.036493147E-02, 1.602474658E-03, 0.000000000E+00, 5.926309631E-02
      6368,-5.895442147E-02, 1.607012227E-03, 0.000000000E+00, 9.940511737E-01
      6369, 9.868310075E-03, 1.612659320E-03, 0.000000000E+00, 0.000000000E+00
      6370, 9.887025453E-03, 1.615717586E-03, 0.000000000E+00, 1.376345552E-03
      6371, 9.909526209E-03, 1.619394452E-03, 0.000000000E+00, 3.041892180E-03
      6372, 9.936587974E-03, 1.623817771E-03, 0.000000000E+00, 5.141217918E-03
      6373, 9.969149929E-03, 1.629141747E-03, 0.000000000E+00, 7.782459605E-03
      6374,-9.864893934E-03, 1.633409432E-03, 0.000000000E+00, 0.000000000E+00
      6375, 1.000835111E-02, 1.635553610E-03, 0.000000000E+00, 1.112392509E-02
      6376,-9.883638397E-03, 1.636513026E-03, 0.000000000E+00, 1.896550739E-02
      6377,-9.906174496E-03, 1.640244505E-03, 0.000000000E+00, 3.962037465E-02
      6378, 1.005557579E-02, 1.643281225E-03, 0.000000000E+00, 1.541210319E-02
      6379,-9.933279413E-03, 1.644732829E-03, 0.000000000E+00, 6.276288802E-02
      6380,-9.965894187E-03, 1.650134032E-03, 0.000000000E+00, 8.821179425E-02
      6381,-8.141787739E-02, 1.651927009E-03, 0.000000000E+00, 9.986658628E-01
