nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,velocity-magnitude
      5836,-1.000489319E-02,-1.392788081E-03, 0.000000000E+00, 1.166054721E-02
      5837,-9.972220076E-03,-1.388235456E-03, 0.000000000E+00, 7.989257096E-03
      5838, 1.426943855E-02,-1.386541390E-03, 0.000000000E+00, 1.339956080E-02
      5839, 1.066465466E-02,-1.386184142E-03, 0.000000000E+00, 2.572151081E-03
      5840,-9.945066130E-03,-1.384453691E-03, 0.000000000E+00, 4.894306654E-03
      5841,-9.922488880E-03,-1.381310596E-03, 0.000000000E+00, 2.287157330E-03
      5842,-9.903709977E-03,-1.378696524E-03, 0.000000000E+00, 0.000000000E+00
      5843, 1.571182809E-02,-1.367481985E-03, 0.000000000E+00, 3.556058527E-02
      5844,-4.415829825E-02,-1.361007345E-03, 0.000000000E+00, 9.738277457E-01
      5845, 1.220996928E-02,-1.360759554E-03, 0.000000000E+00, 2.744956508E-03
      5846,-1.039492054E-02,-1.351122915E-03, 0.000000000E+00, 5.072466765E-02
      5847,-1.289106478E-02,-1.347968710E-03, 0.000000000E+00, 3.274098557E-01
      5848, 1.143005017E-01,-1.324243177E-03, 0.000000000E+00, 7.459251641E-01
      5849,-1.391448475E-02,-1.320008413E-03, 0.000000000E+00, 4.349514308E-01
      5850,-2.651436828E-02,-1.310170506E-03, 0.000000000E+00, 8.923845471E-01
      5851,-1.093617016E-02,-1.305689559E-03, 0.000000000E+00, 9.761170376E-02
      5852, 1.153331318E-02,-1.274562895E-03, 0.000000000E+00, 3.143512342E-03
      5853, 1.103359361E-02,-1.274226289E-03, 0.000000000E+00, 2.974884692E-03
      5854,-1.073473288E-02,-1.272262424E-03, 0.000000000E+00, 7.629066984E-02
      5855,-1.140572908E-02,-1.268451220E-03, 0.000000000E+00, 1.434356850E-01
      5856, 1.061967381E-02,-1.217196203E-03, 0.000000000E+00, 2.281763252E-03
      5857,-1.039015197E-02,-1.214564738E-03, 0.000000000E+00, 4.593196515E-02
      5858, 1.225545101E-02,-1.209474209E-03, 0.000000000E+00, 3.183486547E-03
      5859, 1.036404631E-02,-1.201065294E-03, 0.000000000E+00, 1.687872622E-03
      5860, 8.745292208E-02,-1.196354276E-03, 0.000000000E+00, 6.819757315E-01
      5861,-1.202305059E-02,-1.187546261E-03, 0.000000000E+00, 2.083441574E-01
      5862, 1.024911194E-02,-1.179921339E-03, 0.000000000E+00, 1.345676190E-03
      5863,-1.034887783E-02,-1.175330258E-03, 0.000000000E+00, 3.665491928E-02
      5864, 1.017982574E-02,-1.171954012E-03, 0.000000000E+00, 1.075838771E-03
      5865,-1.025054328E-02,-1.165508607E-03, 0.000000000E+00, 2.950991700E-02
      5866, 1.012241305E-02,-1.165350362E-03, 0.000000000E+00, 8.595067281E-04
      5867, 1.042385177E-02,-1.161273759E-03, 0.000000000E+00, 1.794594982E-03
      5868, 1.007479390E-02,-1.159871974E-03, 0.000000000E+00, 6.662600571E-04
      5869,-1.018130093E-02,-1.157595873E-03, 0.000000000E+00, 2.264438674E-02
      5870, 1.003526652E-02,-1.155323658E-03, 0.000000000E+00, 4.952197150E-04
      5871,-1.107757554E-02,-1.155172872E-03, 0.000000000E+00, 1.076702925E-01
      5872, 1.000243433E-02,-1.151545142E-03, 0.000000000E+00, 3.451367087E-04
      5873,-1.012392263E-02,-1.151047297E-03, 0.000000000E+00, 1.749491745E-02
      5874, 9.975148404E-03,-1.148404499E-03, 0.000000000E+00, 2.144429184E-04
      5875, 9.952461515E-03,-1.145792918E-03, 0.000000000E+00, 1.013911132E-04
      5876,-1.007633084E-02,-1.145621383E-03, 0.000000000E+00, 1.320017889E-02
      5877, 9.933591368E-03,-1.143620475E-03, 0.000000000E+00, 0.000000000E+00
      5878,-1.003682545E-02,-1.141121332E-03, 0.000000000E+00, 9.599271317E-03
      5879,-1.000401110E-02,-1.137386172E-03, 0.000000000E+00, 6.572347265E-03
      5880,-9.976739746E-03,-1.134283832E-03, 0.000000000E+00, 4.024941396E-03
      5881,-9.954064811E-03,-1.131705672E-03, 0.000000000E+00, 1.880683316E-03
      5882,-9.935204571E-03,-1.129561568E-03, 0.000000000E+00, 0.000000000E+00
      5883, 1.100600276E-02,-1.121547810E-03, 0.000000000E+00, 2.825628602E-03
      5884,-1.063584512E-02,-1.119662428E-03, 0.000000000E+00, 5.891108422E-02
      5885, 1.367106597E-02,-1.115196700E-03, 0.000000000E+00, 7.019122896E-03
      5886, 1.567577835E-02,-1.092150693E-03, 0.000000000E+00, 2.758494466E-02
      5887, 1.075585214E-02,-1.065066699E-03, 0.000000000E+00, 2.427308806E-03
      5888, 4.914985382E-02,-1.059289172E-03, 0.000000000E+00, 4.958445979E-01
      5889,-1.160067181E-02,-1.055345877E-03, 0.000000000E+00, 1.610161936E-01
      5890,-1.282897572E-02,-1.041573166E-03, 0.000000000E+00, 2.967430388E-01
      5891, 1.198142211E-01,-1.040005971E-03, 0.000000000E+00, 7.555830369E-01
      5892, 1.152087802E-02,-1.028171324E-03, 0.000000000E+00, 3.312286978E-03
      5893,-1.064962793E-02,-1.024199927E-03, 0.000000000E+00, 5.515106278E-02
      5894, 7.374755622E-02,-1.009121938E-03, 0.000000000E+00, 6.347967857E-01
      5895, 1.275157241E-02,-9.877431792E-04, 0.000000000E+00, 2.983402517E-03
      5896, 8.508588453E-02,-9.822745274E-04, 0.000000000E+00, 6.740495651E-01
      5897, 1.224872180E-01,-9.660290476E-04, 0.000000000E+00, 7.604247885E-01
      5898, 1.113440556E-02,-9.608244735E-04, 0.000000000E+00, 3.030484496E-03
      5899,-1.102925678E-02,-9.580807550E-04, 0.000000000E+00, 8.926219401E-02
      5900, 1.745151696E-02,-9.373162712E-04, 0.000000000E+00, 6.022606152E-02
      5901, 1.040081656E-02,-9.323545696E-04, 0.000000000E+00, 1.472914369E-03
      5902,-1.223024569E-02,-9.254237962E-04, 0.000000000E+00, 2.356151602E-01
      5903, 1.027543276E-02,-9.212527530E-04, 0.000000000E+00, 1.120231916E-03
      5904,-1.037525793E-02,-9.168712689E-04, 0.000000000E+00, 3.184585482E-02
      5905, 1.071172516E-02,-9.163883694E-04, 0.000000000E+00, 2.115020571E-03
      5906, 1.020600065E-02,-9.150510761E-04, 0.000000000E+00, 8.741785520E-04
      5907,-1.392587198E-02,-9.143471578E-04, 0.000000000E+00, 4.265050966E-01
      5908, 1.014846757E-02,-9.099075106E-04, 0.000000000E+00, 6.932458979E-04
      5909,-1.027692338E-02,-9.070496171E-04, 0.000000000E+00, 2.356707879E-02
      5910, 1.010074907E-02,-9.056381448E-04, 0.000000000E+00, 5.348586149E-04
      5911, 1.006113964E-02,-9.020920524E-04, 0.000000000E+00, 3.963559395E-04
      5912,-1.020743781E-02,-9.008934509E-04, 0.000000000E+00, 1.793123920E-02
      5913, 1.002823964E-02,-8.991450763E-04, 0.000000000E+00, 2.757297279E-04
      5914,-1.081807008E-02,-8.967408528E-04, 0.000000000E+00, 6.597749572E-02
      5915, 1.000089763E-02,-8.966948677E-04, 0.000000000E+00, 1.711364674E-04
      5916,-1.014985938E-02,-8.957972158E-04, 0.000000000E+00, 1.376737214E-02
      5917, 9.978164310E-03,-8.946569070E-04, 0.000000000E+00, 8.086909775E-05
      5918, 9.959255679E-03,-8.929614706E-04, 0.000000000E+00, 0.000000000E+00
      5919,-1.010210240E-02,-8.915736597E-04, 0.000000000E+00, 1.034616922E-02
      5920,-1.006246033E-02,-8.880700817E-04, 0.000000000E+00, 7.505169731E-03
      5921,-1.002953270E-02,-8.851615056E-04, 0.000000000E+00, 5.131239725E-03
      5922, 1.162062512E-02,-8.843485821E-04, 0.000000000E+00, 3.582242005E-03
      5923,-1.000216736E-02,-8.827453406E-04, 0.000000000E+00, 3.140085778E-03
      5924,-9.979414396E-03,-8.807371582E-04, 0.000000000E+00, 1.466781965E-03
      5925,-9.960489300E-03,-8.790670289E-04, 0.000000000E+00, 0.000000000E+00
      5926,-1.043921791E-02,-8.770471128E-04, 0.000000000E+00, 3.652716449E-02
      5927, 3.474164208E-02,-8.688910573E-04, 0.000000000E+00, 3.484068220E-01
      5928, 9.225973248E-02,-8.672235080E-04, 0.000000000E+00, 6.958916929E-01
      5929, 1.046270547E-02,-8.590118416E-04, 0.000000000E+00, 1.556251880E-03
      5930, 1.201302515E-02,-8.393788667E-04, 0.000000000E+00, 3.581958166E-03
      5931, 1.470898871E-02,-8.336391897E-04, 0.000000000E+00, 1.617054632E-02
      5932, 1.281697056E-01,-8.222111481E-04, 0.000000000E+00, 7.694879752E-01
      5933, 1.367451921E-01,-8.026201831E-04, 0.000000000E+00, 7.817179661E-01
      5934, 1.277314657E-02,-7.998260617E-04, 0.000000000E+00, 2.916028834E-03
      5935,-1.295658327E-02,-7.996809706E-04, 0.000000000E+00, 3.203615662E-01
      5936, 1.309140082E-01,-7.996881298E-04, 0.000000000E+00, 7.739052533E-01
      5937,-1.153494824E-02,-7.955336822E-04, 0.000000000E+00, 1.373192528E-01
      5938, 1.395742246E-01,-7.891817307E-04, 0.000000000E+00, 7.859139464E-01
      5939,-1.514437947E-02,-7.737073401E-04, 0.000000000E+00, 5.405141830E-01
      5940, 2.336399864E-02,-7.540384677E-04, 0.000000000E+00, 1.701816752E-01
      5941, 1.455609892E-01,-7.527547727E-04, 0.000000000E+00, 7.940186092E-01
      5942,-1.120158792E-02,-7.383369666E-04, 0.000000000E+00, 1.013361332E-01
      5943, 1.483466878E-01,-7.293951047E-04, 0.000000000E+00, 7.974708944E-01
      5944, 1.082453983E-02,-7.269215595E-04, 0.000000000E+00, 2.225265152E-03
      5945, 2.692426085E-02,-7.163446732E-04, 0.000000000E+00, 2.256555309E-01
      5946, 5.785098668E-02,-7.141079139E-04, 0.000000000E+00, 5.575311098E-01
      5947, 1.104708815E-02,-7.084344616E-04, 0.000000000E+00, 2.707660751E-03
      5948, 1.884307421E-02,-7.071311800E-04, 0.000000000E+00, 8.058095407E-02
      5949,-3.749881419E-02,-6.993560957E-04, 0.000000000E+00, 9.583571804E-01
      5950, 1.044479044E-02,-6.960923843E-04, 0.000000000E+00, 1.364278308E-03
      5951,-1.047224306E-02,-6.956926122E-04, 0.000000000E+00, 3.373097306E-02
      5952,-1.788239180E-02,-6.792449567E-04, 0.000000000E+00, 6.965584176E-01
      5953, 1.592901103E-02,-6.772226779E-04, 0.000000000E+00, 3.223208492E-02
      5954, 9.470073046E-02,-6.729246720E-04, 0.000000000E+00, 7.017379562E-01
      5955,-1.073171167E-02,-6.628777482E-04, 0.000000000E+00, 5.006804587E-02
      5956, 1.029512128E-02,-6.624951341E-04, 0.000000000E+00, 8.583468576E-04
      5957, 1.022560763E-02,-6.580506755E-04, 0.000000000E+00, 6.643782914E-04
      5958, 1.039049414E-02,-6.549888087E-04, 0.000000000E+00, 1.036679629E-03
      5959, 1.016800612E-02,-6.543619488E-04, 0.000000000E+00, 5.185449493E-04
      5960, 1.012023050E-02,-6.512984234E-04, 0.000000000E+00, 3.958244453E-04
      5961,-1.043208565E-02,-6.503296282E-04, 0.000000000E+00, 2.450264385E-02
      5962, 1.008057352E-02,-6.487527079E-04, 0.000000000E+00, 2.913474767E-04
      5963,-1.029658020E-02,-6.476268756E-04, 0.000000000E+00, 1.804370958E-02
      5964, 1.004763404E-02,-6.466362830E-04, 0.000000000E+00, 2.018573630E-04
      5965, 1.002025926E-02,-6.448760619E-04, 0.000000000E+00, 1.249996778E-04
      5966, 9.997498765E-03,-6.434116119E-04, 0.000000000E+00, 5.899794183E-05
      5967,-1.022694894E-02,-6.432358751E-04, 0.000000000E+00, 1.326607169E-02
      5968, 9.978567582E-03,-6.421931812E-04, 0.000000000E+00, 0.000000000E+00
      5969,-1.016925009E-02,-6.395998341E-04, 0.000000000E+00, 1.004212051E-02
      5970,-1.012139346E-02,-6.365856906E-04, 0.000000000E+00, 7.475319180E-03
      5971,-1.008166887E-02,-6.340848399E-04, 0.000000000E+00, 5.388931170E-03
      5972,-1.004867283E-02,-6.320083332E-04, 0.000000000E+00, 3.670437020E-03
      5973,-1.002125073E-02,-6.302831113E-04, 0.000000000E+00, 2.241387172E-03
      5974,-9.998450653E-03,-6.288490195E-04, 0.000000000E+00, 1.045913291E-03
      5975,-1.357569483E-02,-6.282341460E-04, 0.000000000E+00, 3.751556242E-01
      5976,-9.979486475E-03,-6.276562739E-04, 0.000000000E+00, 0.000000000E+00
      5977, 1.359453752E-02,-6.189152973E-04, 0.000000000E+00, 3.638379400E-03
      5978, 1.545776834E-01,-5.970622662E-04, 0.000000000E+00, 8.042777170E-01
      5979,-1.213317366E-02,-5.927161138E-04, 0.000000000E+00, 2.059445517E-01
      5980, 1.210408864E-02,-5.880428285E-04, 0.000000000E+00, 3.823125641E-03
      5981,-4.894769367E-02,-5.852166483E-04, 0.000000000E+00, 9.808662171E-01
      5982,-6.082953420E-02,-5.805477895E-04, 0.000000000E+00, 9.909042008E-01
      5983,-1.921278748E-02,-5.784289383E-04, 0.000000000E+00, 7.447246154E-01
      5984, 1.067838499E-02,-5.723300852E-04, 0.000000000E+00, 1.716187773E-03
      5985, 1.112896948E-02,-5.717272573E-04, 0.000000000E+00, 2.931795795E-03
      5986, 1.574304152E-01,-5.699884361E-04, 0.000000000E+00, 8.078002301E-01
      5987, 2.168621461E-02,-5.603593171E-04, 0.000000000E+00, 1.372860839E-01
      5988,-3.297980660E-02,-5.596733489E-04, 0.000000000E+00, 9.381009599E-01
      5989,-1.169678076E-02,-5.547991968E-04, 0.000000000E+00, 1.553447095E-01
      5990, 1.147300180E-02,-5.507848540E-04, 0.000000000E+00, 3.529714586E-03
      5991,-3.027892358E-02,-5.346839354E-04, 0.000000000E+00, 9.247551952E-01
      5992,-1.110684254E-02,-5.292716062E-04, 0.000000000E+00, 8.059903205E-02
      5993,-1.080922437E-02,-5.217818990E-04, 0.000000000E+00, 5.473383524E-02
      5994, 1.707849047E-02,-5.013060333E-04, 0.000000000E+00, 4.668935588E-02
      5995,-2.196277484E-02,-4.937780013E-04, 0.000000000E+00, 8.216823424E-01
      5996, 1.314681402E-02,-4.894320139E-04, 0.000000000E+00, 2.046118632E-03
      5997, 1.244587257E-02,-4.815377184E-04, 0.000000000E+00, 3.370653723E-03
      5998,-1.601578133E-02,-4.719758661E-04, 0.000000000E+00, 5.915817248E-01
      5999, 5.992554460E-02,-4.468907245E-04, 0.000000000E+00, 5.697185958E-01
      6000,-1.467146239E-02,-4.301959520E-04, 0.000000000E+00, 4.857879311E-01
      6001, 1.068086415E-02,-4.163166990E-04, 0.000000000E+00, 1.506031094E-03
      6002, 1.038936337E-02,-4.066991377E-04, 0.000000000E+00, 8.614192914E-04
      6003, 1.030835372E-02,-4.035718489E-04, 0.000000000E+00, 6.265473264E-04
      6004, 1.023878873E-02,-4.008679040E-04, 0.000000000E+00, 4.594473579E-04
      6005,-1.074487215E-02,-3.991361605E-04, 0.000000000E+00, 4.035663244E-02
      6006, 1.018114329E-02,-3.986232009E-04, 0.000000000E+00, 3.438158463E-04
      6007, 1.013333044E-02,-3.967585927E-04, 0.000000000E+00, 2.542905143E-04
      6008, 1.009364213E-02,-3.952089060E-04, 0.000000000E+00, 1.831198783E-04
      6009, 1.006067637E-02,-3.939203825E-04, 0.000000000E+00, 1.251150045E-04
      6010,-1.044274508E-02,-3.930747931E-04, 0.000000000E+00, 2.039195380E-02
      6011, 1.003327960E-02,-3.928486113E-04, 0.000000000E+00, 7.685164124E-05
      6012, 1.001050074E-02,-3.919568541E-04, 0.000000000E+00, 3.612289588E-05
      6013, 1.639150993E-01,-3.916136286E-04, 0.000000000E+00, 8.145156831E-01
      6014, 9.991554250E-03,-3.912149404E-04, 0.000000000E+00, 0.000000000E+00
      6015,-1.030948630E-02,-3.881527701E-04, 0.000000000E+00, 1.303097613E-02
      6016,-1.023979560E-02,-3.855254257E-04, 0.000000000E+00, 8.987525048E-03
      6017,-1.018204801E-02,-3.833491887E-04, 0.000000000E+00, 6.521423092E-03
      6018,-1.013415151E-02,-3.815447479E-04, 0.000000000E+00, 4.701684961E-03
      6019,-1.009439432E-02,-3.800473032E-04, 0.000000000E+00, 3.313396738E-03
      6020,-1.006137163E-02,-3.788037414E-04, 0.000000000E+00, 2.223915287E-03
      6021,-1.003392770E-02,-3.777704106E-04, 0.000000000E+00, 1.346535551E-03
      6022,-1.001110968E-02,-3.769113523E-04, 0.000000000E+00, 6.256720558E-04
      6023,-9.992130759E-03,-3.761968233E-04, 0.000000000E+00, 0.000000000E+00
      6024, 1.668006944E-01,-3.643056076E-04, 0.000000000E+00, 8.177813052E-01
      6025, 1.046296799E-02,-3.522069472E-04, 0.000000000E+00, 9.571159269E-04
      6026, 1.156712469E-02,-3.513552812E-04, 0.000000000E+00, 3.762025088E-03
      6027,-1.048683511E-02,-3.495226297E-04, 0.000000000E+00, 2.382443936E-02
      6028,-1.273448803E-02,-3.390119010E-04, 0.000000000E+00, 2.845203609E-01
      6029, 1.102174522E-02,-3.329662992E-04, 0.000000000E+00, 2.536495840E-03
      6030,-1.229137044E-02,-3.307829638E-04, 0.000000000E+00, 2.313085453E-01
      6031, 1.457044423E-02,-3.302082509E-04, 0.000000000E+00, 1.137301193E-02
      6032, 1.078711758E-02,-3.133588059E-04, 0.000000000E+00, 1.851448287E-03
      6033, 1.189895024E-02,-2.964590375E-04, 0.000000000E+00, 4.046204662E-03
      6034,-1.122592186E-02,-2.704203250E-04, 0.000000000E+00, 9.044854260E-02
      6035, 4.160194369E-02,-2.644072543E-04, 0.000000000E+00, 4.311453227E-01
      6036, 3.093968559E-02,-2.631125346E-04, 0.000000000E+00, 2.969157837E-01
      6037, 5.076126817E-02,-2.569848799E-04, 0.000000000E+00, 5.092933295E-01
      6038, 1.734651795E-01,-2.551519381E-04, 0.000000000E+00, 8.239608685E-01
      6039, 1.389967674E-02,-2.453115802E-04, 0.000000000E+00, 5.043006567E-03
      6040,-1.156044595E-02,-2.441269545E-04, 0.000000000E+00, 1.287594413E-01
      6041, 1.764253745E-01,-2.352139547E-04, 0.000000000E+00, 8.270059136E-01
      6042,-2.365205983E-02,-2.209647007E-04, 0.000000000E+00, 8.526246562E-01
      6043, 6.894793369E-02,-2.012511773E-04, 0.000000000E+00, 6.138625063E-01
      6044, 4.552404830E-02,-1.916160451E-04, 0.000000000E+00, 4.638218271E-01
      6045, 1.832099984E-01,-1.863862347E-04, 0.000000000E+00, 8.329905399E-01
      6046, 8.016832251E-02,-1.861894897E-04, 0.000000000E+00, 6.581418156E-01
      6047,-1.082029434E-02,-1.855713642E-04, 0.000000000E+00, 4.563379822E-02
      6048, 1.862769174E-01,-1.751106034E-04, 0.000000000E+00, 8.357966790E-01
      6049, 1.252342595E-02,-1.696281558E-04, 0.000000000E+00, 3.272850194E-03
      6050,-1.046571160E-02,-1.687089376E-04, 0.000000000E+00, 1.982511417E-02
      6051, 2.032323156E-01,-1.640054163E-04, 0.000000000E+00, 8.493351885E-01
      6052, 2.065119679E-01,-1.624060380E-04, 0.000000000E+00, 8.514581966E-01
      6053, 1.931403707E-01,-1.598911342E-04, 0.000000000E+00, 8.416712898E-01
      6054, 1.963094860E-01,-1.543085818E-04, 0.000000000E+00, 8.447240142E-01
      6055, 1.042852590E-02,-1.462369344E-04, 0.000000000E+00, 7.548044285E-04
      6056, 1.031510606E-02,-1.447015693E-04, 0.000000000E+00, 4.794850576E-04
      6057, 1.907683172E-02,-1.440652651E-04, 0.000000000E+00, 8.817355246E-02
      6058, 1.024552466E-02,-1.437301464E-04, 0.000000000E+00, 3.077278839E-04
      6059, 1.018786532E-02,-1.429240955E-04, 0.000000000E+00, 2.067064981E-04
      6060, 1.014004086E-02,-1.422548107E-04, 0.000000000E+00, 1.370021383E-04
      6061, 1.010034289E-02,-1.416987652E-04, 0.000000000E+00, 8.862722889E-05
      6062, 1.006736913E-02,-1.412365733E-04, 0.000000000E+00, 5.486802567E-05
      6063, 1.003996576E-02,-1.408522348E-04, 0.000000000E+00, 3.098069097E-05
      6064, 1.001718144E-02,-1.405325244E-04, 0.000000000E+00, 1.364869756E-05
      6065, 9.998230455E-03,-1.402666653E-04, 0.000000000E+00, 0.000000000E+00
      6066, 1.114101654E-02,-1.352550020E-04, 0.000000000E+00, 2.842909367E-03
      6067, 9.964361514E-02,-1.336426261E-04, 0.000000000E+00, 7.135425845E-01
      6068,-1.031599365E-02,-1.292842243E-04, 0.000000000E+00, 9.367247041E-03
      6069,-1.024625723E-02,-1.284011495E-04, 0.000000000E+00, 5.979440219E-03
      6070,-1.041076716E-02,-1.280685379E-04, 0.000000000E+00, 1.389068332E-02
      6071,-1.018847157E-02,-1.276715272E-04, 0.000000000E+00, 3.904625139E-03
      6072,-1.014054350E-02,-1.270678320E-04, 0.000000000E+00, 2.520372339E-03
      6073,-1.010076019E-02,-1.265677320E-04, 0.000000000E+00, 1.592096883E-03
      6074,-1.006771592E-02,-1.261530354E-04, 0.000000000E+00, 9.642527702E-04
      6075,-1.004025416E-02,-1.258088711E-04, 0.000000000E+00, 5.336572243E-04
      6076,-1.001742142E-02,-1.255230455E-04, 0.000000000E+00, 2.305692595E-04
      6077,-9.998430256E-03,-1.252851890E-04, 0.000000000E+00, 0.000000000E+00
      6078, 6.705476857E-02,-1.246198727E-04, 0.000000000E+00, 6.031427631E-01
      6079, 1.141128403E-02,-1.104736547E-04, 0.000000000E+00, 3.495879726E-03
      6080,-1.353186227E-02,-1.080552321E-04, 0.000000000E+00, 3.681671756E-01
      6081,-1.107661568E-02,-9.972838289E-05, 0.000000000E+00, 6.737344478E-02
      6082, 1.299431202E-02,-9.709522345E-05, 0.000000000E+00, 2.163734733E-03
      6083,-4.011320913E-02,-9.559387533E-05, 0.000000000E+00, 9.652812945E-01
      6084, 1.197238070E-02,-9.035269846E-05, 0.000000000E+00, 4.117005011E-03
      6085, 1.070660665E-02,-8.213478512E-05, 0.000000000E+00, 1.473846524E-03
      6086, 1.048731438E-02,-7.428205884E-05, 0.000000000E+00, 8.947654713E-04
      6087,-1.066944872E-02,-5.342608621E-05, 0.000000000E+00, 3.077121791E-02
      6088,-6.352154641E-02,-5.311477074E-05, 0.000000000E+00, 9.923547725E-01
      6089, 3.663079114E-02,-4.062522696E-05, 0.000000000E+00, 3.713040152E-01
      6090,-8.321985179E-02,-3.519375727E-05, 0.000000000E+00, 9.980253116E-01
      6091,-5.148527846E-02,-1.751534143E-05, 0.000000000E+00, 9.836854582E-01
      6092,-1.214762719E-02,-8.753731691E-06, 0.000000000E+00, 2.021519205E-01
      6093,-1.619455764E-02,-3.173601091E-06, 0.000000000E+00, 6.080972970E-01
      6094,-1.168447305E-02, 1.142562542E-06, 0.000000000E+00, 1.489401413E-01
      6095, 4.050332487E-02, 1.511179314E-05, 0.000000000E+00, 4.124250070E-01
      6096, 1.237204526E-02, 1.571946462E-05, 0.000000000E+00, 3.814974477E-03
      6097,-1.294307759E-02, 1.822152027E-05, 0.000000000E+00, 3.118384961E-01
      6098, 1.078335587E-02, 4.079814693E-05, 0.000000000E+00, 1.774023724E-03
      6099,-1.066887139E-02, 6.133563520E-05, 0.000000000E+00, 3.124046161E-02
      6100,-1.458721573E-02, 6.419812627E-05, 0.000000000E+00, 4.745279799E-01
      6101, 1.101322597E-02, 6.628734192E-05, 0.000000000E+00, 2.421715216E-03
      6102, 1.562166272E-02, 8.200443617E-05, 0.000000000E+00, 2.464844903E-02
      6103, 1.022377189E-01, 8.575133433E-05, 0.000000000E+00, 7.198343957E-01
      6104,-1.107749796E-02, 1.079793372E-04, 0.000000000E+00, 6.776037716E-02
      6105, 9.998606204E-03, 1.103453115E-04, 0.000000000E+00, 0.000000000E+00
      6106,-1.031621226E-01, 1.106275204E-04, 0.000000000E+00, 9.998668217E-01
      6107, 1.001755778E-02, 1.105544602E-04, 0.000000000E+00, 1.258126853E-05
      6108, 1.004034284E-02, 1.108057709E-04, 0.000000000E+00, 2.876806223E-05
      6109, 1.006774709E-02, 1.111076999E-04, 0.000000000E+00, 5.141849684E-05
      6110, 1.010072190E-02, 1.114705286E-04, 0.000000000E+00, 8.391949636E-05
      6111, 1.014042114E-02, 1.119066633E-04, 0.000000000E+00, 1.311288108E-04
      6112, 1.018824715E-02, 1.124310895E-04, 0.000000000E+00, 1.998782645E-04
      6113,-1.064987149E-01, 1.125868467E-04, 0.000000000E+00, 9.999566682E-01
      6114, 1.024590840E-02, 1.130619264E-04, 0.000000000E+00, 3.004212770E-04
      6115, 1.031549226E-02, 1.138210986E-04, 0.000000000E+00, 4.730936300E-04
      6116, 1.042529525E-02, 1.149801628E-04, 0.000000000E+00, 7.474304253E-04
      6117, 1.485362691E-02, 1.155542431E-04, 0.000000000E+00, 1.543574181E-02
      6118,-9.998404492E-03, 1.263038263E-04, 0.000000000E+00, 0.000000000E+00
      6119,-1.001740807E-02, 1.265441065E-04, 0.000000000E+00, 2.377941592E-04
      6120,-1.004025555E-02, 1.268331685E-04, 0.000000000E+00, 5.480825712E-04
      6121,-1.006773483E-02, 1.271796469E-04, 0.000000000E+00, 9.858378202E-04
      6122,-1.010079991E-02, 1.275948572E-04, 0.000000000E+00, 1.620182120E-03
      6123,-1.014060793E-02, 1.280923060E-04, 0.000000000E+00, 2.553671288E-03
      6124,-1.018856536E-02, 1.286880957E-04, 0.000000000E+00, 3.940358534E-03
      6125,-1.024638590E-02, 1.294013911E-04, 0.000000000E+00, 6.016172475E-03
      6126,-1.031616390E-02, 1.302549548E-04, 0.000000000E+00, 9.345318508E-03
      6127,-1.041081632E-02, 1.313802834E-04, 0.000000000E+00, 1.387503015E-02
      6128,-9.294961202E-02, 1.376469655E-04, 0.000000000E+00, 9.992415597E-01
      6129,-9.619893889E-02, 1.582918029E-04, 0.000000000E+00, 9.995238060E-01
      6130,-1.046754397E-02, 1.737105120E-04, 0.000000000E+00, 2.014499534E-02
      6131, 1.151703899E-02, 1.748846983E-04, 0.000000000E+00, 3.692893547E-03
      6132,-1.736018465E-02, 1.772952880E-04, 0.000000000E+00, 6.634373828E-01
      6133, 2.421099947E-02, 1.791753839E-04, 0.000000000E+00, 1.885873189E-01
      6134, 2.112876837E-02, 1.932657098E-04, 0.000000000E+00, 1.180240402E-01
      6135,-1.082334816E-02, 1.959967828E-04, 0.000000000E+00, 4.642953158E-02
      6136, 1.179318537E-02, 2.007514431E-04, 0.000000000E+00, 4.069082393E-03
      6137, 1.047960022E-02, 2.035904570E-04, 0.000000000E+00, 9.408995181E-04
      6138, 1.068805405E-02, 2.159514620E-04, 0.000000000E+00, 1.455256089E-03
      6139, 1.312252598E-02, 2.174752941E-04, 0.000000000E+00, 2.000496229E-03
      6140,-1.381178738E-02, 2.343314941E-04, 0.000000000E+00, 4.075903059E-01
      6141,-1.157066821E-02, 2.399921323E-04, 0.000000000E+00, 1.293941287E-01
      6142,-8.582718704E-02, 2.445558263E-04, 0.000000000E+00, 9.984769463E-01
      6143, 1.107786609E-02, 2.500079310E-04, 0.000000000E+00, 2.665274588E-03
      6144, 7.777960908E-02, 2.646538159E-04, 0.000000000E+00, 6.494638133E-01
      6145,-1.123368934E-02, 2.801179859E-04, 0.000000000E+00, 9.202817312E-02
      6146, 1.239721610E-02, 2.842276629E-04, 0.000000000E+00, 3.624372672E-03
      6147,-1.282656520E-02, 3.037132107E-04, 0.000000000E+00, 2.888946885E-01
      6148, 1.366201410E-02, 3.142470493E-04, 0.000000000E+00, 3.177471967E-03
      6149,-1.230343720E-02, 3.152865959E-04, 0.000000000E+00, 2.314031977E-01
      6150, 1.073185812E-02, 3.173038836E-04, 0.000000000E+00, 1.762283487E-03
      6151,-1.960224519E-02, 3.362328593E-04, 0.000000000E+00, 7.598104472E-01
      6152, 1.135724319E-02, 3.533424400E-04, 0.000000000E+00, 3.287699378E-03
