nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,velocity-magnitude,      x-velocity,      y-velocity,      z-velocity
      7307,-1.027253112E-02, 6.305924706E-03, 0.000000000E+00, 5.083215926E-01, 3.790906487E-01, 3.381696769E-01, 0.000000000E+00
      7308, 8.651562393E-03, 6.308396611E-03, 0.000000000E+00, 1.554934528E-02, 1.197357154E-02,-9.908033256E-03, 0.000000000E+00
      7309,-8.000400820E-03, 6.310159069E-03, 0.000000000E+00, 8.425169870E-02, 5.354944277E-02, 6.503630820E-02, 0.000000000E+00
      7310, 8.067943575E-03, 6.316668236E-03, 0.000000000E+00, 5.697883479E-03, 3.967838374E-03,-4.088532329E-03, 0.000000000E+00
      7311, 9.094617884E-03, 6.325317681E-03, 0.000000000E+00, 2.468770030E-02, 2.001820446E-02,-1.442678126E-02, 0.000000000E+00
      7312, 1.086784997E-02, 6.337041528E-03, 0.000000000E+00, 6.175447988E-02, 5.418036967E-02,-2.958868700E-02, 0.000000000E+00
      7313,-1.309262051E-02, 6.337292924E-03, 0.000000000E+00, 6.412131958E-01, 5.825114071E-01, 2.660685588E-01, 0.000000000E+00
      7314,-8.045822358E-03, 6.345970591E-03, 0.000000000E+00, 1.081141695E-01, 6.926042607E-02, 8.300524929E-02, 0.000000000E+00
      7315,-8.315616200E-03, 6.348073635E-03, 0.000000000E+00, 1.903237759E-01, 1.238110496E-01, 1.445356506E-01, 0.000000000E+00
      7316,-9.299538081E-02, 6.348383414E-03, 0.000000000E+00, 9.992720141E-01, 9.992719712E-01, 2.743909200E-04, 0.000000000E+00
      7317,-1.088226699E-02, 6.350108751E-03, 0.000000000E+00, 5.558410546E-01, 4.390615180E-01, 3.400329574E-01, 0.000000000E+00
      7318,-9.022726231E-03, 6.350323280E-03, 0.000000000E+00, 3.424379298E-01, 2.307284881E-01, 2.529093344E-01, 0.000000000E+00
      7319, 8.122656514E-03, 6.359650581E-03, 0.000000000E+00, 7.929769174E-03, 5.686736944E-03,-5.524663892E-03, 0.000000000E+00
      7320, 7.715280564E-03, 6.360702137E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      7321,-7.213255503E-02, 6.369557905E-03, 0.000000000E+00, 9.957842393E-01, 9.957837583E-01, 9.213503366E-04, 0.000000000E+00
      7322, 7.729878360E-03, 6.372736704E-03, 0.000000000E+00, 4.793112663E-04, 3.095464245E-04,-3.658996770E-04, 0.000000000E+00
      7323,-5.766494027E-02, 6.382757501E-03, 0.000000000E+00, 9.894764680E-01, 9.894741157E-01, 2.022407149E-03, 0.000000000E+00
      7324, 7.795454246E-02, 6.386165529E-03, 0.000000000E+00, 6.879359661E-01, 6.878486022E-01,-1.081376968E-02, 0.000000000E+00
      7325, 7.747425694E-03, 6.387208455E-03, 0.000000000E+00, 1.044870456E-03, 6.819003475E-04,-7.915817418E-04, 0.000000000E+00
      7326,-7.692241077E-03, 6.388538975E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      7327,-8.100641212E-03, 6.389185342E-03, 0.000000000E+00, 1.381354414E-01, 8.943167955E-02, 1.052628213E-01, 0.000000000E+00
      7328,-7.706871872E-03, 6.400690138E-03, 0.000000000E+00, 9.357182650E-03, 5.997276887E-03, 7.181631008E-03, 0.000000000E+00
      7329, 7.768525552E-03, 6.404615635E-03, 0.000000000E+00, 1.742960640E-03, 1.151591244E-03,-1.308163261E-03, 0.000000000E+00
      7330,-9.484607812E-03, 6.412769023E-03, 0.000000000E+00, 4.265540927E-01, 2.992049779E-01, 3.037681989E-01, 0.000000000E+00
      7331,-7.724461881E-03, 6.415299238E-03, 0.000000000E+00, 2.002543984E-02, 1.286591301E-02, 1.534354791E-02, 0.000000000E+00
      7332, 4.827439304E-02, 6.424246836E-03, 0.000000000E+00, 5.520009520E-01, 5.515150962E-01,-2.283736794E-02, 0.000000000E+00
      7333,-2.062601682E-02, 6.424926778E-03, 0.000000000E+00, 8.348830265E-01, 8.318706060E-01, 6.927877732E-02, 0.000000000E+00
      7334, 7.793906078E-03, 6.425564784E-03, 0.000000000E+00, 2.608738029E-03, 1.748447775E-03,-1.935830161E-03, 0.000000000E+00
      7335,-8.152830483E-03, 6.430264890E-03, 0.000000000E+00, 1.736407963E-01, 1.136230174E-01, 1.312918296E-01, 0.000000000E+00
      7336,-7.745617807E-03, 6.432869912E-03, 0.000000000E+00, 3.268179939E-02, 2.106194032E-02, 2.498662686E-02, 0.000000000E+00
      7337, 1.357769676E-02, 6.439017609E-03, 0.000000000E+00, 1.294935656E-01, 1.195643862E-01,-4.956369426E-02, 0.000000000E+00
      7338, 8.287231010E-03, 6.442203828E-03, 0.000000000E+00, 1.325715756E-02, 9.984006502E-03,-8.713754795E-03, 0.000000000E+00
      7339, 9.608353364E-03, 6.444095116E-03, 0.000000000E+00, 3.781713680E-02, 3.178929193E-02,-2.046045706E-02, 0.000000000E+00
      7340, 8.221191713E-03, 6.448471894E-03, 0.000000000E+00, 1.143536264E-02, 8.485596237E-03,-7.658844740E-03, 0.000000000E+00
      7341, 7.824449823E-03, 6.450791107E-03, 0.000000000E+00, 3.688205540E-03, 2.512070286E-03,-2.700058065E-03, 0.000000000E+00
      7342,-7.771074148E-03, 6.454012164E-03, 0.000000000E+00, 4.766453407E-02, 3.083689789E-02, 3.634077880E-02, 0.000000000E+00
      7343,-1.141856839E-02, 6.454500510E-03, 0.000000000E+00, 5.921723364E-01, 4.872441666E-01, 3.356504801E-01, 0.000000000E+00
      7344,-1.004299132E-02, 6.466033527E-03, 0.000000000E+00, 4.996962747E-01, 3.681341542E-01, 3.374383303E-01, 0.000000000E+00
      7345,-8.590377935E-02, 6.466980178E-03, 0.000000000E+00, 9.985302422E-01, 9.985301303E-01, 4.285873964E-04, 0.000000000E+00
      7346,-7.801721875E-03, 6.479465937E-03, 0.000000000E+00, 6.535548836E-02, 4.248310348E-02, 4.965777677E-02, 0.000000000E+00
      7347, 7.861227400E-03, 6.481190052E-03, 0.000000000E+00, 5.041883751E-03, 3.495973318E-03,-3.632473075E-03, 0.000000000E+00
      7348,-8.607728071E-03, 6.485191819E-03, 0.000000000E+00, 2.842795311E-01, 1.902739180E-01, 2.111526859E-01, 0.000000000E+00
      7349,-1.446535796E-02, 6.487558722E-03, 0.000000000E+00, 6.932379724E-01, 6.602820426E-01, 2.085871958E-01, 0.000000000E+00
      7350,-3.168040684E-02, 6.488002055E-03, 0.000000000E+00, 9.386320289E-01, 9.384608807E-01, 1.724828375E-02, 0.000000000E+00
      7351, 7.196225126E-02, 6.496987252E-03, 0.000000000E+00, 6.717806501E-01, 6.716623587E-01,-1.231885782E-02, 0.000000000E+00
      7352,-1.070240091E-02, 6.499941608E-03, 0.000000000E+00, 5.570613398E-01, 4.343199520E-01, 3.480082123E-01, 0.000000000E+00
      7353,-7.838644057E-03, 6.510130700E-03, 0.000000000E+00, 8.617855866E-02, 5.634012894E-02, 6.520318715E-02, 0.000000000E+00
      7354,-8.455202263E-03, 6.512464211E-03, 0.000000000E+00, 2.485158230E-01, 1.655787732E-01, 1.852593543E-01, 0.000000000E+00
      7355, 8.685926530E-03, 6.513025278E-03, 0.000000000E+00, 2.192343495E-02, 1.735450833E-02,-1.338301255E-02, 0.000000000E+00
      7356, 9.052822298E-03, 6.515710043E-03, 0.000000000E+00, 3.163609858E-02, 2.602841096E-02,-1.795852456E-02, 0.000000000E+00
      7357, 7.905539721E-03, 6.517852771E-03, 0.000000000E+00, 6.750527417E-03, 4.775999470E-03,-4.769836574E-03, 0.000000000E+00
      7358,-1.248282341E-02, 6.540513118E-03, 0.000000000E+00, 6.305667550E-01, 5.563329551E-01, 2.951911581E-01, 0.000000000E+00
      7359, 1.077881312E-02, 6.541675354E-03, 0.000000000E+00, 7.231560151E-02, 6.392171921E-02,-3.377193702E-02, 0.000000000E+00
      7360,-7.883160636E-03, 6.547102621E-03, 0.000000000E+00, 1.105957843E-01, 7.281268411E-02, 8.323454431E-02, 0.000000000E+00
      7361, 7.552598351E-03, 6.553047619E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      7362,-8.152207609E-03, 6.556114298E-03, 0.000000000E+00, 1.955378837E-01, 1.300646888E-01, 1.459921809E-01, 0.000000000E+00
      7363, 7.958971178E-03, 6.562114852E-03, 0.000000000E+00, 9.308306298E-03, 6.762293386E-03,-6.394499722E-03, 0.000000000E+00
      7364, 7.566827216E-03, 6.565392785E-03, 0.000000000E+00, 5.691044313E-04, 3.778027535E-04,-4.255492516E-04, 0.000000000E+00
      7365,-8.987181324E-03, 6.565819041E-03, 0.000000000E+00, 3.786989291E-01, 2.623186272E-01, 2.729916049E-01, 0.000000000E+00
      7366,-4.010333907E-02, 6.569368768E-03, 0.000000000E+00, 9.672871767E-01, 9.672573418E-01, 7.342790332E-03, 0.000000000E+00
      7367, 1.171844969E-02, 6.570313413E-03, 0.000000000E+00, 9.073349975E-02, 8.160666196E-02,-3.959025223E-02, 0.000000000E+00
      7368, 7.583933340E-03, 6.580236635E-03, 0.000000000E+00, 1.237898665E-03, 8.292158224E-04,-9.189991002E-04, 0.000000000E+00
      7369,-7.528525627E-03, 6.580686528E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      7370,-7.936885109E-03, 6.591721613E-03, 0.000000000E+00, 1.412751024E-01, 9.387399817E-02, 1.055620858E-01, 0.000000000E+00
      7371,-7.542839958E-03, 6.593198676E-03, 0.000000000E+00, 9.538291600E-03, 6.294526327E-03, 7.165441642E-03, 0.000000000E+00
      7372, 7.604502750E-03, 6.598088588E-03, 0.000000000E+00, 2.059605421E-03, 1.394456646E-03,-1.515523434E-03, 0.000000000E+00
      7373, 9.592006937E-03, 6.601691970E-03, 0.000000000E+00, 4.772190586E-02, 4.068525024E-02,-2.491679650E-02, 0.000000000E+00
      7374,-7.560049268E-03, 6.608241887E-03, 0.000000000E+00, 2.041385202E-02, 1.349999665E-02, 1.531046749E-02, 0.000000000E+00
      7375, 8.855440057E-03, 6.611825214E-03, 0.000000000E+00, 2.962015758E-02, 2.411717132E-02,-1.717545955E-02, 0.000000000E+00
      7376,-8.104816642E-03, 6.612742956E-03, 0.000000000E+00, 1.978868879E-01, 1.328796163E-01, 1.466149935E-01, 0.000000000E+00
      7377,-8.379831555E-03, 6.613047063E-03, 0.000000000E+00, 2.531070510E-01, 1.706932747E-01, 1.868570305E-01, 0.000000000E+00
      7378, 7.629245058E-03, 6.619568492E-03, 0.000000000E+00, 3.073302131E-03, 2.106902979E-03,-2.237120026E-03, 0.000000000E+00
      7379,-7.580746727E-03, 6.626335140E-03, 0.000000000E+00, 3.331728169E-02, 2.209244394E-02, 2.493578933E-02, 0.000000000E+00
      7380, 8.448179270E-03, 6.631846177E-03, 0.000000000E+00, 2.047469406E-02, 1.604003142E-02,-1.270718037E-02, 0.000000000E+00
      7381,-7.990387019E-03, 6.636143453E-03, 0.000000000E+00, 1.782834632E-01, 1.198943724E-01, 1.319302140E-01, 0.000000000E+00
      7382, 8.057064431E-03, 6.643782404E-03, 0.000000000E+00, 1.269221618E-02, 9.476361158E-03,-8.438640991E-03, 0.000000000E+00
      7383,-8.752073145E-03, 6.644699576E-03, 0.000000000E+00, 3.442164037E-01, 2.370344680E-01, 2.494662548E-01, 0.000000000E+00
      7384, 7.659019904E-03, 6.645427215E-03, 0.000000000E+00, 4.329665074E-03, 3.010679648E-03,-3.111090946E-03, 0.000000000E+00
      7385,-7.605650545E-03, 6.648106863E-03, 0.000000000E+00, 4.859408497E-02, 3.233173087E-02, 3.627235960E-02, 0.000000000E+00
      7386,-9.443486522E-03, 6.657536150E-03, 0.000000000E+00, 4.634760467E-01, 3.338830589E-01, 3.212390517E-01, 0.000000000E+00
      7387,-7.635631805E-03, 6.674319429E-03, 0.000000000E+00, 6.663448328E-02, 4.451943051E-02, 4.957324848E-02, 0.000000000E+00
      7388, 1.352120746E-01, 6.676029836E-03, 0.000000000E+00, 7.977743229E-01, 7.977619213E-01,-4.313376193E-03, 0.000000000E+00
      7389, 7.694871387E-03, 6.676579246E-03, 0.000000000E+00, 5.894731319E-03, 4.164336798E-03,-4.171407298E-03, 0.000000000E+00
      7390, 1.322694726E-01, 6.681275108E-03, 0.000000000E+00, 7.939674185E-01, 7.939541059E-01,-4.462063759E-03, 0.000000000E+00
      7391, 1.285946733E-02, 6.701471411E-03, 0.000000000E+00, 1.237144460E-01, 1.136756356E-01,-4.866125658E-02, 0.000000000E+00
      7392,-7.671749204E-03, 6.705899697E-03, 0.000000000E+00, 8.787184753E-02, 5.900334403E-02, 6.510705060E-02, 0.000000000E+00
      7393,-1.609225512E-02, 6.710966914E-03, 0.000000000E+00, 7.451271544E-01, 7.286421582E-01, 1.540670178E-01, 0.000000000E+00
      7394, 7.738065298E-03, 6.714135426E-03, 0.000000000E+00, 7.855829052E-03, 5.652292309E-03,-5.454748334E-03, 0.000000000E+00
      7395, 8.062572077E-03, 6.732934298E-03, 0.000000000E+00, 1.614177954E-02, 1.230472723E-02,-1.043964054E-02, 0.000000000E+00
      7396, 7.385223566E-03, 6.741112877E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      7397,-7.715292672E-03, 6.743977391E-03, 0.000000000E+00, 1.127786399E-01, 7.619629993E-02, 8.313414602E-02, 0.000000000E+00
      7398, 9.314191454E-03, 6.744596894E-03, 0.000000000E+00, 4.399348338E-02, 3.715175980E-02,-2.353069615E-02, 0.000000000E+00
      7399,-1.814836154E-02, 6.747683149E-03, 0.000000000E+00, 7.934445567E-01, 7.857611122E-01, 1.080352994E-01, 0.000000000E+00
      7400, 1.020935397E-02, 6.752507480E-03, 0.000000000E+00, 6.560789577E-02, 5.745194881E-02,-3.163525400E-02, 0.000000000E+00
      7401, 7.399091087E-03, 6.753770137E-03, 0.000000000E+00, 6.656840546E-04, 4.538782234E-04,-4.868849692E-04, 0.000000000E+00
      7402, 7.790140824E-03, 6.759452924E-03, 0.000000000E+00, 1.078166074E-02, 7.944438541E-03,-7.286833387E-03, 0.000000000E+00
      7403,-9.198691326E-03, 6.759761581E-03, 0.000000000E+00, 4.410964392E-01, 3.152862880E-01, 3.082931040E-01, 0.000000000E+00
      7404,-1.000312109E-02, 6.763468459E-03, 0.000000000E+00, 5.393990671E-01, 4.083014060E-01, 3.520769212E-01, 0.000000000E+00
      7405,-7.360432564E-03, 6.768174932E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      7406, 7.415766903E-03, 6.768985304E-03, 0.000000000E+00, 1.445443712E-03, 9.932975043E-04,-1.049924139E-03, 0.000000000E+00
      7407,-7.032670949E-02, 6.772545377E-03, 0.000000000E+00, 9.950689709E-01, 9.950682227E-01, 1.160231154E-03, 0.000000000E+00
      7408,-2.231248790E-02, 6.778582752E-03, 0.000000000E+00, 8.632608872E-01, 8.613659553E-01, 5.594296721E-02, 0.000000000E+00
      7409,-7.374413450E-03, 6.781030788E-03, 0.000000000E+00, 9.693668555E-03, 6.576622348E-03, 7.120443532E-03, 0.000000000E+00
      7410, 7.435821631E-03, 6.787280005E-03, 0.000000000E+00, 2.399943462E-03, 1.664749162E-03,-1.728418681E-03, 0.000000000E+00
      7411, 8.415839726E-03, 6.789228850E-03, 0.000000000E+00, 2.645022662E-02, 2.117645951E-02,-1.582494033E-02, 0.000000000E+00
      7412,-7.767838546E-03, 6.789933724E-03, 0.000000000E+00, 1.459505176E-01, 9.945769638E-02, 1.068004559E-01, 0.000000000E+00
      7413,-8.382483943E-03, 6.795575212E-03, 0.000000000E+00, 2.916090319E-01, 2.009312213E-01, 2.112777131E-01, 0.000000000E+00
      7414,-8.705147677E-03, 6.796233006E-03, 0.000000000E+00, 3.734683873E-01, 2.629214181E-01, 2.651362337E-01, 0.000000000E+00
      7415,-7.391221769E-03, 6.796487313E-03, 0.000000000E+00, 2.074794110E-02, 1.410238070E-02, 1.521624014E-02, 0.000000000E+00
      7416,-8.328073085E-02, 6.808770890E-03, 0.000000000E+00, 9.980941760E-01, 9.980939826E-01, 5.756765728E-04, 0.000000000E+00
      7417, 7.459949842E-03, 6.809285468E-03, 0.000000000E+00, 3.572434096E-03, 2.505539623E-03,-2.546085702E-03, 0.000000000E+00
      7418,-7.411436546E-03, 6.815078044E-03, 0.000000000E+00, 3.386533735E-02, 2.307232843E-02, 2.478618827E-02, 0.000000000E+00
      7419,-7.936033020E-03, 6.819782644E-03, 0.000000000E+00, 1.998161716E-01, 1.368260601E-01, 1.455935917E-01, 0.000000000E+00
      7420,-8.214214541E-03, 6.829409103E-03, 0.000000000E+00, 2.606342990E-01, 1.793845628E-01, 1.890226776E-01, 0.000000000E+00
      7421, 7.488992684E-03, 6.835766320E-03, 0.000000000E+00, 5.018562906E-03, 3.564527754E-03,-3.532149899E-03, 0.000000000E+00
      7422, 7.878241040E-03, 6.836909060E-03, 0.000000000E+00, 1.508612389E-02, 1.143607263E-02,-9.831526492E-03, 0.000000000E+00
      7423,-7.435758961E-03, 6.837448871E-03, 0.000000000E+00, 4.939785356E-02, 3.375433250E-02, 3.606146684E-02, 0.000000000E+00
      7424, 9.838904003E-03, 6.839305724E-03, 0.000000000E+00, 6.119950844E-02, 5.312729855E-02,-3.035022229E-02, 0.000000000E+00
      7425, 7.601406829E-02, 6.843247382E-03, 0.000000000E+00, 6.858705914E-01, 6.857661717E-01,-1.179496969E-02, 0.000000000E+00
      7426, 8.971110953E-02, 6.854809612E-03, 0.000000000E+00, 7.217890388E-01, 7.217328370E-01,-8.849405821E-03, 0.000000000E+00
      7427,-7.844383875E-03, 6.856990515E-03, 0.000000000E+00, 1.880726492E-01, 1.297600885E-01, 1.361139236E-01, 0.000000000E+00
      7428, 8.240982103E-03, 6.863996004E-03, 0.000000000E+00, 2.390749122E-02, 1.892548764E-02,-1.458303465E-02, 0.000000000E+00
      7429,-7.465039315E-03, 6.864383380E-03, 0.000000000E+00, 6.774306451E-02, 4.645900437E-02, 4.929513473E-02, 0.000000000E+00
      7430, 8.823391688E-03, 6.866996029E-03, 0.000000000E+00, 3.856944872E-02, 3.199484452E-02,-2.151601084E-02, 0.000000000E+00
      7431, 7.523974920E-03, 6.867653737E-03, 0.000000000E+00, 6.810286461E-03, 4.906338867E-03,-4.722310878E-03, 0.000000000E+00
      7432, 1.522499772E-02, 6.870495515E-03, 0.000000000E+00, 1.825015610E-01, 1.724262381E-01,-5.950446413E-02, 0.000000000E+00
      7433,-8.486624779E-03, 6.875780365E-03, 0.000000000E+00, 3.452891178E-01, 2.425940167E-01, 2.456223234E-01, 0.000000000E+00
      7434,-5.384849963E-02, 6.879211377E-03, 0.000000000E+00, 9.862629258E-01, 9.862580977E-01, 2.998720225E-03, 0.000000000E+00
      7435, 3.144821717E-02, 6.884316247E-03, 0.000000000E+00, 4.145497578E-01, 4.122956291E-01,-4.295796946E-02, 0.000000000E+00
      7436,-1.067750223E-02, 6.887331232E-03, 0.000000000E+00, 6.002908714E-01, 4.815578906E-01, 3.575900225E-01, 0.000000000E+00
      7437,-1.371093599E-02, 6.889557476E-03, 0.000000000E+00, 6.827073647E-01, 6.366742008E-01, 2.440187423E-01, 0.000000000E+00
      7438,-7.500310850E-03, 6.896834235E-03, 0.000000000E+00, 8.934250551E-02, 6.154016015E-02, 6.475914048E-02, 0.000000000E+00
      7439,-9.727425087E-03, 6.899657536E-03, 0.000000000E+00, 5.201777987E-01, 3.881345067E-01, 3.459605124E-01, 0.000000000E+00
      7440, 9.269637618E-03, 6.901455425E-03, 0.000000000E+00, 5.283800979E-02, 4.514190174E-02,-2.742863326E-02, 0.000000000E+00
      7441, 7.566137130E-03, 6.906073966E-03, 0.000000000E+00, 9.041557671E-03, 6.621259001E-03,-6.155812669E-03, 0.000000000E+00
      7442,-8.130632697E-03, 6.920141222E-03, 0.000000000E+00, 2.614142297E-01, 1.819754981E-01, 1.876376343E-01, 0.000000000E+00
      7443, 7.213565002E-03, 6.924507195E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      7444,-1.154013400E-02, 6.926882937E-03, 0.000000000E+00, 6.341985388E-01, 5.371994172E-01, 3.360034955E-01, 0.000000000E+00
      7445, 1.027249662E-01, 6.928821801E-03, 0.000000000E+00, 7.495960875E-01, 7.495615966E-01,-7.072741166E-03, 0.000000000E+00
      7446,-7.542832154E-03, 6.935962615E-03, 0.000000000E+00, 1.146766001E-01, 7.942551615E-02, 8.270685443E-02, 0.000000000E+00
      7447, 7.227139877E-03, 6.937537429E-03, 0.000000000E+00, 7.732684221E-04, 5.409033765E-04,-5.525130492E-04, 0.000000000E+00
      7448,-7.188144398E-03, 6.950890344E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      7449, 7.616989929E-03, 6.952400817E-03, 0.000000000E+00, 1.222694891E-02, 9.143575305E-03,-8.115288475E-03, 0.000000000E+00
      7450, 7.243465951E-03, 6.953195973E-03, 0.000000000E+00, 1.676594380E-03, 1.180945154E-03,-1.189914949E-03, 0.000000000E+00
      7451, 4.460232333E-02, 6.955235328E-03, 0.000000000E+00, 5.378181572E-01, 5.371210139E-01,-2.710292284E-02, 0.000000000E+00
      7452, 8.627100444E-03, 6.955414371E-03, 0.000000000E+00, 3.704472993E-02, 3.053749686E-02,-2.094543963E-02, 0.000000000E+00
      7453, 1.160102172E-02, 6.956376569E-03, 0.000000000E+00, 1.087619639E-01, 9.880031386E-02,-4.539664739E-02, 0.000000000E+00
      7454, 5.645259507E-02, 6.957707312E-03, 0.000000000E+00, 6.116707201E-01, 6.113628017E-01,-1.921227221E-02, 0.000000000E+00
      7455, 7.849568039E-03, 6.963745741E-03, 0.000000000E+00, 1.858037000E-02, 1.435968847E-02,-1.178082523E-02, 0.000000000E+00
      7456,-7.201782935E-03, 6.964078612E-03, 0.000000000E+00, 9.833945182E-03, 6.850200161E-03, 7.054490825E-03, 0.000000000E+00
      7457,-4.234800290E-02, 6.964377814E-03, 0.000000000E+00, 9.725079380E-01, 9.724829648E-01, 6.670222722E-03, 0.000000000E+00
      7458, 1.237710635E-01, 6.969875288E-03, 0.000000000E+00, 7.834341374E-01, 7.834170529E-01,-5.003183517E-03, 0.000000000E+00
      7459, 7.263101636E-03, 6.972019362E-03, 0.000000000E+00, 2.778969334E-03, 1.973762060E-03,-1.955943388E-03, 0.000000000E+00
      7460,-6.319100182E-02, 6.976166619E-03, 0.000000000E+00, 9.924499823E-01, 9.924484434E-01, 1.691894982E-03, 0.000000000E+00
      7461,-7.218179815E-03, 6.979934962E-03, 0.000000000E+00, 2.104956564E-02, 1.468708209E-02, 1.507659733E-02, 0.000000000E+00
      7462,-7.594140721E-03, 6.983188145E-03, 0.000000000E+00, 1.496445567E-01, 1.044576272E-01, 1.071392655E-01, 0.000000000E+00
      7463, 3.891883718E-02, 6.994416258E-03, 0.000000000E+00, 4.970692350E-01, 4.959310760E-01,-3.338485928E-02, 0.000000000E+00
      7464, 7.286729732E-03, 6.994652838E-03, 0.000000000E+00, 4.128344165E-03, 2.961169039E-03,-2.876110107E-03, 0.000000000E+00
      7465,-7.237899892E-03, 6.999006763E-03, 0.000000000E+00, 3.436014766E-02, 2.402476228E-02, 2.456102559E-02, 0.000000000E+00
      7466, 2.597427657E-02, 7.012607327E-03, 0.000000000E+00, 3.602497869E-01, 3.562721034E-01,-5.308693643E-02, 0.000000000E+00
      7467, 9.039181283E-03, 7.017635895E-03, 0.000000000E+00, 4.963414738E-02, 4.207245694E-02,-2.630727296E-02, 0.000000000E+00
      7468, 1.101874738E-02, 7.018091483E-03, 0.000000000E+00, 9.658802343E-02, 8.694211941E-02,-4.198439355E-02, 0.000000000E+00
      7469, 7.690124541E-03, 7.019386301E-03, 0.000000000E+00, 1.699050877E-02, 1.305330491E-02,-1.086671155E-02, 0.000000000E+00
      7470,-7.261627203E-03, 7.021956659E-03, 0.000000000E+00, 5.012354690E-02, 3.513965584E-02, 3.573762648E-02, 0.000000000E+00
      7471, 7.315176957E-03, 7.021878288E-03, 0.000000000E+00, 5.785958287E-03, 4.197426320E-03,-3.981647527E-03, 0.000000000E+00
      7472,-7.794559834E-03, 7.031225248E-03, 0.000000000E+00, 2.160706084E-01, 1.518831062E-01, 1.536500746E-01, 0.000000000E+00
      7473,-9.114185624E-03, 7.032200245E-03, 0.000000000E+00, 4.758375993E-01, 3.486175223E-01, 3.236582431E-01, 0.000000000E+00
      7474,-1.223796423E-02, 7.042993098E-03, 0.000000000E+00, 6.570537188E-01, 5.767798971E-01, 3.130066008E-01, 0.000000000E+00
      7475,-7.290191230E-03, 7.049588525E-03, 0.000000000E+00, 6.874381224E-02, 4.835068433E-02, 4.885877673E-02, 0.000000000E+00
      7476,-1.038325789E-02, 7.053059204E-03, 0.000000000E+00, 5.899687091E-01, 4.644428988E-01, 3.630765864E-01, 0.000000000E+00
      7477, 7.349452078E-03, 7.054646403E-03, 0.000000000E+00, 7.830431371E-03, 5.754116676E-03,-5.309948854E-03, 0.000000000E+00
      7478, 8.193807552E-03, 7.059451130E-03, 0.000000000E+00, 3.085142098E-02, 2.493531983E-02,-1.814666138E-02, 0.000000000E+00
      7479,-7.680759829E-03, 7.063061167E-03, 0.000000000E+00, 1.967200455E-01, 1.390490046E-01, 1.391266043E-01, 0.000000000E+00
      7480,-8.918112866E-03, 7.075841997E-03, 0.000000000E+00, 4.435082861E-01, 3.220563049E-01, 3.047068382E-01, 0.000000000E+00
      7481,-7.324599834E-03, 7.082879612E-03, 0.000000000E+00, 9.066994446E-02, 6.402180224E-02, 6.419467560E-02, 0.000000000E+00
      7482, 1.409826760E-01, 7.083095231E-03, 0.000000000E+00, 8.061808827E-01, 8.061695918E-01,-4.153057167E-03, 0.000000000E+00
      7483,-8.133919306E-03, 7.093352285E-03, 0.000000000E+00, 3.104980659E-01, 2.212774504E-01, 2.177407382E-01, 0.000000000E+00
      7484, 7.390778207E-03, 7.094105217E-03, 0.000000000E+00, 1.036354993E-02, 7.728700266E-03,-6.902950231E-03, 0.000000000E+00
      7485, 7.037933044E-03, 7.102945408E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      7486, 1.263501183E-01, 7.106811220E-03, 0.000000000E+00, 7.882706932E-01, 7.882540856E-01,-4.940411165E-03, 0.000000000E+00
      7487,-9.669078776E-03, 7.108110923E-03, 0.000000000E+00, 5.522657046E-01, 4.208220201E-01, 3.573219131E-01, 0.000000000E+00
      7488,-1.535497706E-02, 7.111843652E-03, 0.000000000E+00, 7.353517304E-01, 7.111797412E-01, 1.848127866E-01, 0.000000000E+00
      7489, 7.051282037E-03, 7.116417003E-03, 0.000000000E+00, 8.915851389E-04, 6.391263012E-04,-6.215392157E-04, 0.000000000E+00
      7490,-7.366080530E-03, 7.123020895E-03, 0.000000000E+00, 1.163877761E-01, 8.258377390E-02, 8.199954041E-02, 0.000000000E+00
      7491, 7.997811620E-03, 7.123083136E-03, 0.000000000E+00, 2.747857829E-02, 2.196480283E-02,-1.649147733E-02, 0.000000000E+00
      7492,-7.011829532E-03, 7.128715597E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      7493, 7.653484362E-03, 7.131089359E-03, 0.000000000E+00, 1.968692244E-02, 1.531123335E-02,-1.236786558E-02, 0.000000000E+00
      7494, 7.067335695E-03, 7.132604625E-03, 0.000000000E+00, 1.931127620E-03, 1.392940620E-03,-1.337301446E-03, 0.000000000E+00
