nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,velocity-magnitude,      x-velocity,      y-velocity,      z-velocity
      6602,-1.118338240E-02, 2.825888064E-03, 0.000000000E+00, 1.858707192E-01, 1.292492949E-01, 1.331506543E-01, 0.000000000E+00
      6603,-2.022822032E-02, 2.828997690E-03, 0.000000000E+00, 7.511431143E-01, 7.496418072E-01, 4.360555079E-02, 0.000000000E+00
      6604, 9.588980232E-03, 2.834708218E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      6605, 9.607198760E-03, 2.840093919E-03, 0.000000000E+00, 1.758385677E-04, 5.191574380E-05,-1.679839520E-04, 0.000000000E+00
      6606, 9.629102235E-03, 2.846568992E-03, 0.000000000E+00, 3.824959012E-04, 1.164973758E-04,-3.642909180E-04, 0.000000000E+00
      6607, 1.813090333E-01, 2.846724219E-03, 0.000000000E+00, 8.646208972E-01, 8.646198014E-01,-1.031412791E-03, 0.000000000E+00
      6608, 9.655445907E-03, 2.854356936E-03, 0.000000000E+00, 6.364834564E-04, 2.009669909E-04,-6.038671041E-04, 0.000000000E+00
      6609,-5.472896477E-02, 2.859755490E-03, 0.000000000E+00, 9.835626043E-01, 9.835610287E-01, 1.498740696E-03, 0.000000000E+00
      6610,-9.581322222E-03, 2.860477113E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      6611, 9.687144287E-03, 2.863728257E-03, 0.000000000E+00, 9.499820318E-04, 3.127703352E-04,-8.969314149E-04, 0.000000000E+00
      6612, 1.078335033E-02, 2.865353504E-03, 0.000000000E+00, 1.334963784E-02, 8.322457896E-03,-1.042179825E-02, 0.000000000E+00
      6613,-9.599558330E-03, 2.865921476E-03, 0.000000000E+00, 3.404598121E-03, 1.003289056E-03, 3.253132422E-03, 0.000000000E+00
      6614,-9.621483041E-03, 2.872467177E-03, 0.000000000E+00, 7.290787398E-03, 2.193999696E-03, 6.952259564E-03, 0.000000000E+00
      6615,-1.067140051E-02, 2.874897922E-03, 0.000000000E+00, 1.328032725E-01, 7.626568492E-02, 1.084302665E-01, 0.000000000E+00
      6616, 9.725306648E-03, 2.875011108E-03, 0.000000000E+00, 1.338831755E-03, 4.620785304E-04,-1.256434067E-03, 0.000000000E+00
      6617,-9.647852388E-03, 2.880340187E-03, 0.000000000E+00, 1.190846644E-02, 3.678243321E-03, 1.132522464E-02, 0.000000000E+00
      6618, 1.881408702E-01, 2.886529001E-03, 0.000000000E+00, 8.693497617E-01, 8.693488333E-01,-9.943168219E-04, 0.000000000E+00
      6619, 9.771281375E-03, 2.888604429E-03, 0.000000000E+00, 1.823820791E-03, 6.635698082E-04,-1.698626969E-03, 0.000000000E+00
      6620,-9.679581850E-03, 2.889814056E-03, 0.000000000E+00, 1.738690083E-02, 5.544791859E-03, 1.647769240E-02, 0.000000000E+00
      6621,-1.029358189E-02, 2.891475275E-03, 0.000000000E+00, 9.434415894E-02, 4.555440184E-02, 8.250534224E-02, 0.000000000E+00
      6622, 2.083392873E-01, 2.893937275E-03, 0.000000000E+00, 8.817853891E-01, 8.817848554E-01,-7.270278734E-04, 0.000000000E+00
      6623, 2.099982910E-01, 2.893937275E-03, 0.000000000E+00, 8.828305036E-01, 8.828298785E-01,-7.127917086E-04, 0.000000000E+00
      6624, 1.912640373E-01, 2.899229458E-03, 0.000000000E+00, 8.717963742E-01, 8.717954642E-01,-9.789225536E-04, 0.000000000E+00
      6625,-9.717781903E-03, 2.901220677E-03, 0.000000000E+00, 2.387548510E-02, 7.906323092E-03, 2.252647828E-02, 0.000000000E+00
      6626, 1.981613908E-01, 2.904764902E-03, 0.000000000E+00, 8.763386308E-01, 8.763379007E-01,-8.826070927E-04, 0.000000000E+00
      6627, 9.826711643E-03, 2.904994446E-03, 0.000000000E+00, 2.432566819E-03, 9.388258027E-04,-2.243787879E-03, 0.000000000E+00
      6628, 2.013829072E-01, 2.909953092E-03, 0.000000000E+00, 8.782762002E-01, 8.782755449E-01,-8.075534695E-04, 0.000000000E+00
      6629,-9.763802417E-03, 2.914963595E-03, 0.000000000E+00, 3.154645833E-02, 1.091213643E-02, 2.959641867E-02, 0.000000000E+00
      6630,-1.433583000E-02, 2.922806780E-03, 0.000000000E+00, 4.551237681E-01, 4.369996446E-01, 1.252377600E-01, 0.000000000E+00
      6631, 9.893605881E-03, 2.924775560E-03, 0.000000000E+00, 3.307551851E-03, 1.377000926E-03,-3.006498434E-03, 0.000000000E+00
      6632,-3.240981758E-02, 2.929914778E-03, 0.000000000E+00, 9.237814943E-01, 9.237237749E-01, 8.764556989E-03, 0.000000000E+00
      6633, 1.036790002E-02, 2.930055026E-03, 0.000000000E+00, 8.629836778E-03, 4.706833851E-03,-7.223281983E-03, 0.000000000E+00
      6634,-9.819288401E-03, 2.931534753E-03, 0.000000000E+00, 4.059865744E-02, 1.477327377E-02, 3.781144054E-02, 0.000000000E+00
      6635,-1.177866335E-02, 2.934717988E-03, 0.000000000E+00, 2.445632859E-01, 1.910748772E-01, 1.520428841E-01, 0.000000000E+00
      6636,-9.886250626E-03, 2.951535704E-03, 0.000000000E+00, 5.170560036E-02, 2.000395201E-02, 4.767155334E-02, 0.000000000E+00
      6637, 1.109455954E-02, 2.952949035E-03, 0.000000000E+00, 1.787138336E-02, 1.203103069E-02,-1.318543321E-02, 0.000000000E+00
      6638,-1.208453150E-02, 2.957239907E-03, 0.000000000E+00, 2.756344028E-01, 2.268555195E-01, 1.559572171E-01, 0.000000000E+00
      6639, 1.000682484E-02, 2.958272034E-03, 0.000000000E+00, 4.353102944E-03, 1.949399865E-03,-3.890544126E-03, 0.000000000E+00
      6640,-1.289205951E-02, 2.963745982E-03, 0.000000000E+00, 3.332874074E-01, 2.965747632E-01, 1.510594375E-01, 0.000000000E+00
      6641,-1.641733143E-02, 2.972607673E-03, 0.000000000E+00, 5.903454020E-01, 5.825925738E-01, 9.300094117E-02, 0.000000000E+00
      6642, 3.588017134E-02, 2.972556175E-03, 0.000000000E+00, 4.487544911E-01, 4.483935406E-01,-1.623651324E-02, 0.000000000E+00
      6643,-9.978549316E-03, 2.979043882E-03, 0.000000000E+00, 6.399306506E-02, 2.636919145E-02, 5.829349769E-02, 0.000000000E+00
      6644,-1.026592532E-02, 2.988128989E-03, 0.000000000E+00, 9.907143675E-02, 4.816791083E-02, 8.646432878E-02, 0.000000000E+00
      6645, 8.769544242E-02, 2.988203500E-03, 0.000000000E+00, 7.358433228E-01, 7.358293388E-01,-3.919532472E-03, 0.000000000E+00
      6646,-1.069295736E-02, 3.001518729E-03, 0.000000000E+00, 1.520234997E-01, 9.035524507E-02, 1.219788388E-01, 0.000000000E+00
      6647, 1.004234024E-02, 3.017838673E-03, 0.000000000E+00, 5.423794820E-03, 2.564980941E-03,-4.776378481E-03, 0.000000000E+00
      6648, 1.062407960E-02, 3.024146133E-03, 0.000000000E+00, 1.209029012E-02, 7.202150254E-03,-9.695620998E-03, 0.000000000E+00
      6649,-1.002088272E-02, 3.036957949E-03, 0.000000000E+00, 7.778929234E-02, 3.444708838E-02, 6.969234441E-02, 0.000000000E+00
      6650, 1.578239515E-02, 3.040870061E-03, 0.000000000E+00, 1.109758699E-01, 1.057109206E-01,-3.343162799E-02, 0.000000000E+00
      6651, 1.022950009E-02, 3.063554415E-03, 0.000000000E+00, 7.685912969E-03, 4.013174778E-03,-6.545707613E-03, 0.000000000E+00
      6652, 9.514532189E-03, 3.075358321E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      6653, 9.532601515E-03, 3.081198790E-03, 0.000000000E+00, 2.024630636E-04, 6.449528295E-05,-1.918965073E-04, 0.000000000E+00
      6654, 1.239264254E-02, 3.084486475E-03, 0.000000000E+00, 4.249929979E-02, 3.512980499E-02,-2.385853423E-02, 0.000000000E+00
      6655, 9.554325696E-03, 3.088220728E-03, 0.000000000E+00, 4.401191991E-04, 1.440493142E-04,-4.158382284E-04, 0.000000000E+00
      6656, 9.580453720E-03, 3.096666897E-03, 0.000000000E+00, 7.317721141E-04, 2.471740343E-04,-6.886930837E-04, 0.000000000E+00
      6657,-1.115880074E-02, 3.098636920E-03, 0.000000000E+00, 2.034670920E-01, 1.408184099E-01, 1.464510238E-01, 0.000000000E+00
      6658,-9.505917642E-03, 3.101851298E-03, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00
      6659, 9.611892579E-03, 3.106830962E-03, 0.000000000E+00, 1.091104552E-03, 3.823246611E-04,-1.021818137E-03, 0.000000000E+00
      6660,-9.524011442E-03, 3.107755315E-03, 0.000000000E+00, 3.676575851E-03, 1.169047776E-03, 3.485448413E-03, 0.000000000E+00
      6661, 3.025611189E-02, 3.112297043E-03, 0.000000000E+00, 3.803349149E-01, 3.796325384E-01,-2.173580598E-02, 0.000000000E+00
      6662,-9.545764865E-03, 3.114853791E-03, 0.000000000E+00, 7.873085782E-03, 2.547865396E-03, 7.448769279E-03, 0.000000000E+00
      6663, 9.649742392E-03, 3.119069262E-03, 0.000000000E+00, 1.535810845E-03, 5.610303864E-04,-1.429503582E-03, 0.000000000E+00
      6664,-9.571927818E-03, 3.123392177E-03, 0.000000000E+00, 1.285909221E-02, 4.253920601E-03, 1.213401906E-02, 0.000000000E+00
      6665,-1.822733867E-02, 3.123711246E-03, 0.000000000E+00, 6.728625060E-01, 6.689374447E-01, 6.966533412E-02, 0.000000000E+00
      6666,-6.740692597E-02, 3.123930476E-03, 0.000000000E+00, 9.924259956E-01, 9.924255825E-01, 7.428242354E-04, 0.000000000E+00
      6667,-9.603408392E-03, 3.133667458E-03, 0.000000000E+00, 1.877352957E-02, 6.380751013E-03, 1.765434779E-02, 0.000000000E+00
      6668, 9.695340355E-03, 3.133815146E-03, 0.000000000E+00, 2.088967956E-03, 7.994873646E-04,-1.929675978E-03, 0.000000000E+00
      6669, 1.172354381E-02, 3.142401483E-03, 0.000000000E+00, 3.129752155E-02, 2.393028861E-02,-2.012093644E-02, 0.000000000E+00
      6670,-1.495076002E-02, 3.143962627E-03, 0.000000000E+00, 5.119081448E-01, 4.963546214E-01, 1.228862144E-01, 0.000000000E+00
      6671,-9.641308030E-03, 3.146040054E-03, 0.000000000E+00, 2.577645013E-02, 9.046215765E-03, 2.413472318E-02, 0.000000000E+00
      6672, 9.750315897E-03, 3.151596989E-03, 0.000000000E+00, 2.781095632E-03, 1.122358719E-03,-2.544166190E-03, 0.000000000E+00
      6673,-1.035867970E-02, 3.156603224E-03, 0.000000000E+00, 1.220260811E-01, 6.355872340E-02, 1.040997759E-01, 0.000000000E+00
      6674,-1.099982910E-01, 3.160785623E-03, 0.000000000E+00, 1.000000000E+00, 1.000000000E+00, 0.000000000E+00,-3.351013473E-15
      6675,-1.083094144E-01, 3.160785623E-03, 0.000000000E+00, 9.999656085E-01, 9.999656080E-01, 2.390802292E-05, 0.000000000E+00
      6676,-9.686965526E-03, 3.160948353E-03, 0.000000000E+00, 3.405081509E-02, 1.240287851E-02, 3.170857818E-02, 0.000000000E+00
      6677, 9.816660442E-03, 3.173061047E-03, 0.000000000E+00, 3.784993940E-03, 1.635457740E-03,-3.412541709E-03, 0.000000000E+00
      6678,-9.742012239E-03, 3.178926982E-03, 0.000000000E+00, 4.380673484E-02, 1.666923983E-02, 4.050694473E-02, 0.000000000E+00
      6679, 4.959228181E-02, 3.182213634E-03, 0.000000000E+00, 5.742620000E-01, 5.741387670E-01,-1.078775663E-02, 0.000000000E+00
      6680,-1.052268889E-02, 3.183230974E-03, 0.000000000E+00, 1.438721922E-01, 8.085625619E-02, 1.188534028E-01, 0.000000000E+00
